model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,NIG37772,B,E,0.20886771380901337,"[0.1756778210401535, 0.20886771380901337, 0.19425268471240997, 0.14259038865566254, 0.15309929847717285, 0.1255120187997818]","Around 23 July 2024 (as reported), the Nigerian troops, in conjunction with Community Watch Corp, attacked the camp of a Katsina militia (Babare group) in Malumfashi LGA, coded to Malumfashi (Malumfashi, Katsina) and Kankara LGA, coded separately. The troops killed numerous militants and destroyed over 100 motorcycles and other logistic bases. Babare managed to escape the onslaught. Numerous fatalities coded as 10.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG36017,V,E,0.20757347345352173,"[0.17723992466926575, 0.20757347345352173, 0.1784241944551468, 0.153141051530838, 0.15277431905269623, 0.1308469921350479]","On 11 December 2023, soldiers attacked farmers on their farms, wounded them and looted their properties over claims that the lands which were allocated to the farmers belonged to the military, as claimed by the farmers. Location coded to Ikeja (Ikeja, Lagos).",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG21627,E,E,0.2280855029821396,"[0.19762729108333588, 0.2280855029821396, 0.15646232664585114, 0.10699538141489029, 0.1624726802110672, 0.1483568251132965]","On 5 August 2021, the Nigerian Airforce killed between 78 - 123 militiamen in airstrikes that lasted 3 days south of Dan Sadau and in Kuyanbana (Maru LGA Zamfara state). Fatalities spilt across 6 events.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG20860,V,E,0.21367500722408295,"[0.16082017123699188, 0.21367500722408295, 0.1833953708410263, 0.16249945759773254, 0.15298844873905182, 0.1266215443611145]","Around 28 May 2021 (as reported), a Kaduna communal militia attacked Dakyauro village in Sabon Birni (Igabi LGA, Kaduna), killing four residents and injuring two others. Militiamen also rustled about 25 cows. Unknown reason for attack.",0.001,Kaduna Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG25730,V,R,0.19475209712982178,"[0.19191348552703857, 0.16069906949996948, 0.12229661643505096, 0.19475209712982178, 0.15399259328842163, 0.17634619772434235]","On 22 July 2022, policemen beat up, shot and wounded a personnel of the Nigerian legion on the thigh in Lekki Scheme II estate (Ibeju-Lekki, Lagos) after the policemen tried to gain access into the estate without proper clearance.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG31252,V,R,0.19305571913719177,"[0.18854258954524994, 0.16411295533180237, 0.13414400815963745, 0.19305571913719177, 0.15304118394851685, 0.16710352897644043]","On 3 May 2023, policemen beat up a man at Oko-Oba abattoir, coded to Agege (Agege, Lagos) over his refusal to submit his phone for a search. The policemen were attached to the Agege Abattoir police station.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG24082,B,E,0.2352660596370697,"[0.18761934340000153, 0.2352660596370697, 0.17627428472042084, 0.10677818208932877, 0.15819266438484192, 0.13586939871311188]","On 16 March 2022, joint security operatives comprised of military, police and Niger State Vigilante Group members clashed with militiamen at the group's hideouts in or around Bangi (Mariga, Niger). A police officer was killed and the state's Commissioner claimed that over 100 militiamen were killed and 50 motorcycles were seized from the group. The operation took place following a discovered plan to attack the village and after the Nasko clash (coded separately). Fatalities coded as 101.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG29271,B,E,0.20517636835575104,"[0.18837440013885498, 0.20517636835575104, 0.18555356562137604, 0.12954358756542206, 0.157155841588974, 0.13419631123542786]","On 19 December 2022, policemen clashed with an unidentified armed group when they raided their camp at Digare and Dajin Madam (Alkaleri, Bauchi), Gwana, Digare and Mansur [coded separately]. 12 members of the group were killed, others fled with bullet wounds, motorcycles and weapons were recovered. 12 fatalities split across 3 events coded as 4.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG35533,S,R,0.2051275223493576,"[0.179816335439682, 0.1350521594285965, 0.1363985538482666, 0.2051275223493576, 0.13939033448696136, 0.20421503484249115]","Property destruction: On 10 March 2024, Nigerian troops destroyed a fire arms production factory belonging to IPOB/ ESN militants during a raid in Ekoli Edda, coded as Ekoli (Afikpo South, Ebonyi) and Amangwu Ohafia (coded separately). Two fabricated rifles, RPG bombs, 2 IPOB flags, welding and filing machines were recovered by the troops.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG21528,P,R,0.19926618039608002,"[0.19341666996479034, 0.1477116495370865, 0.14511166512966156, 0.19926618039608002, 0.14840315282344818, 0.166090726852417]","On 30 August 2021, commercial tricycle riders demonstrated and went on strike in Minna (Minna, Niger) over alleged extortion by the police, VIO and road safety officials.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG24407,V,E,0.2273891121149063,"[0.19777445495128632, 0.2273891121149063, 0.1548820436000824, 0.1342119574546814, 0.16060644388198853, 0.12513598799705505]","On 13 April 2022, members of a Zamfara militia abducted 5 female students of the Zamfara state college of health science and technology without shooting in Tsafe (Tsafe, Zamfara). The abductees were abducted from a private quarters outside of the school's campus; one of them escaped from the abductors. An undisclosed amount was demanded as ransom, the victims were released around 15 April, sources report no ransom was paid.",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG39199,B,R,0.19501109421253204,"[0.18750177323818207, 0.1754196435213089, 0.12291911244392395, 0.19501109421253204, 0.15774577856063843, 0.161402627825737]","On 24 August 2024, two rival unidentified cult militias clashed and killed one person in Ojota (Kosofe, Lagos).",0.001,Unidentified Cult Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG20977,B,E,0.22392608225345612,"[0.16505415737628937, 0.22392608225345612, 0.1919558197259903, 0.14087563753128052, 0.15438373386859894, 0.12380456179380417]","On 7 June 2021, Nigerian police clashed with a Kaduna communal militia along the Jagindi-Godo-Godo Road (Jemaa LGA, Kaduna) following a distress call about their kidnapping activities in the area. Three kidnapped victims were rescued. No reported fatalities.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG29935,E,E,0.20328041911125183,"[0.1986551284790039, 0.20328041911125183, 0.161879763007164, 0.14403392374515533, 0.14661340415477753, 0.1455373764038086]","On 10 February 2023, the Nigerian Air Force carried out air strikes with rockets and bombs that targeted hundreds of Boko Haram [JAS faction] fighters who were holding a meeting on the fringes of Sambisa Forest Reserve in Gaizuwa, Bama LGA (Borno). Scores of fighters including high-ranking ones were killed, dozens of others sustained critical injuries.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG38679,B,E,0.20441098511219025,"[0.19365757703781128, 0.20441098511219025, 0.15341748297214508, 0.14093343913555145, 0.1572304517030716, 0.15035001933574677]","On 22 September 2024, the Nigerian troops clashed with IS/BH (JAS) and thwarted their attempted attack on some villages in Borno state, coded to Maiduguri (Maiduguri Metro, Borno). The troops killed three militants and recovered one light machine gun, one AK-47 rifle, two hand grenades, five AK-47 rifle magazines, and 200 linked Rounds of light Machine Gun.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG23101,E,E,0.22114619612693787,"[0.19349993765354156, 0.22114619612693787, 0.16054753959178925, 0.13448919355869293, 0.1455564647912979, 0.1447605937719345]","On 31 December 2021, the Nigerian military carried out air operations and killed two Zamfara militia leaders and other militiamen in Gusami forest and Tsamre village in Birnin Magaji LGA (Kiyawa, Zamfara).",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG18637,E,E,0.22251322865486145,"[0.17295624315738678, 0.22251322865486145, 0.1939241886138916, 0.12874168157577515, 0.15271617472171783, 0.12914851307868958]","On 18 October 2020, Nigerian Airforce troops conducted air strikes against Boko Haram along Tsilala (Dikwa LGA, Borno), killing militants and destroying their hideouts. Unknown fatalities coded as 10.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG30582,P,R,0.29761621356010437,"[0.16839322447776794, 0.08607268333435059, 0.1201104149222374, 0.29761621356010437, 0.14215244352817535, 0.18565505743026733]","On 20 March 2023, women from Ovia South West constituency protested at the INEC office in Benin City (Oredo, Edo) against the declaration of their constituency's house of assembly election result as inconclusive.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG29019,P,R,0.3142228424549103,"[0.16288380324840546, 0.10645687580108643, 0.11270266771316528, 0.3142228424549103, 0.1466091424226761, 0.15712468326091766]","On 7 December 2022, members of the Kaduna state chapter of ARPON protested at the Kaduna state police command (Kaduna North, Kaduna) to demand that the National Assembly urgently pass the two police bills that are before the house in order to address the challenges faced by its members.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG37800,V,E,0.2080250382423401,"[0.17639149725437164, 0.2080250382423401, 0.1851050704717636, 0.15406805276870728, 0.14787037670612335, 0.12853991985321045]","On 13 July 2024, a Zamfara militia attacked Ruwan Dawa village (Gusau, Zamfara). No further details.",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34183,B,E,0.2139931172132492,"[0.17090055346488953, 0.2139931172132492, 0.19498243927955627, 0.14754891395568848, 0.14696665108203888, 0.12560835480690002]","On 22 December 2023, the Nigerian troops of Operation Hadarin Daji clashed with the Sokoto militia in Saruwa (Goronyo, Sokoto) and Kubuta, Gundumi villages in Goronyo LGA and Bunwanga Gundumi forest in Isa LGA, coded separately. The troops released 52 hostages and destroyed the militia's enclaves. They killed several militiamen. Several coded as 3.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG28719,E,E,0.21324476599693298,"[0.1952093243598938, 0.21324476599693298, 0.1477285772562027, 0.12583737075328827, 0.15585759282112122, 0.16212233901023865]","Around 14 November 2022 (as reported), the Nigerian Air Force carried out air strikes on a Kaduna militia in Giwa LGA (Giwa, Kaduna), Chikun LGA and Kawara [coded separately]. Three militiamen were killed and abductees were rescued (Fatality split across 3 events, coded to 1).",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG16237,P,R,0.2948630154132843,"[0.16709494590759277, 0.10370251536369324, 0.12409225851297379, 0.2948630154132843, 0.14993152022361755, 0.16031575202941895]","On 3 February 2020, women organizations in Enugu (Enugu North LGA, Enugu) demonstrated over police attacks on activists.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34308,B,E,0.18581385910511017,"[0.18069583177566528, 0.18581385910511017, 0.16328312456607819, 0.181981161236763, 0.15270699560642242, 0.13551902770996094]","On 28 December 2023, a suspected cult group attacked and stabbed one member of the Amotekun Corps with a knife at the entrance of the Osun State Polytechnic, Iree (Boripe, Osun). The Corp members had been invited to an Anti-cultism campaign on the campus, but the militia attacked them and prevented them from entering the campus. There were no fatalities.",0.001,Unidentified Cult Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG35924,R,E,0.20295092463493347,"[0.20099449157714844, 0.20295092463493347, 0.1579539030790329, 0.13002465665340424, 0.15931613743305206, 0.1487598568201065]","On 5 April 2024, a mob killed three men at Ekpugrinya junction, coded to Ogoja (Ogaja, Cross River) after they were accused of stealing and selling a baby. The victims were set ablaze.",0.001,Rioters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31774,V,B,0.19433137774467468,"[0.19433137774467468, 0.1874910295009613, 0.17106248438358307, 0.14221002161502838, 0.1614539921283722, 0.14345112442970276]","On 17 June 2023, a Sokoto militia attacked civilians and rustled livestock from Tozai (Illela, Sokoto) and Garu [coded separately]. 10 persons were killed, split across two events and coded as 5.",0.001,Sokoto Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG38736,E,E,0.21300539374351501,"[0.19371293485164642, 0.21300539374351501, 0.15974988043308258, 0.14377911388874054, 0.14792956411838531, 0.14182303845882416]","On 27 September 2024, the Nigerian Air Force launched airstrikes, killing twenty-three people at the Jika da Kolo village of Yadin Kidandan in Giwa LGA, coded to Kidandan (Kaduna). The Air Force claimed the strike was aimed at some militants who allegedly sought refuge in the village, and they successfully destroyed their logistics and about twenty militants. The community claimed the air strike killed 23 worshippers at a mosque, including children.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG17392,R,B,0.1963171511888504,"[0.1963171511888504, 0.16901075839996338, 0.1538359522819519, 0.1850799173116684, 0.15262341499328613, 0.14313282072544098]","On 14 June 2020, youth in Ampang district (Mangu LGA, Plateau) burnt a police station over the alleged shielding of a suspect. Youths demanded the hand-over of the suspect, which police forces refused.",0.001,Rioters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG17675,B,B,0.19357383251190186,"[0.19357383251190186, 0.19297385215759277, 0.16567006707191467, 0.14961235225200653, 0.1584414690732956, 0.13972841203212738]","On 13 July 2020, Boko Haram/IS ambushed a civilian-military convoy at Jakana (Bama LGA, Borno) on the Maiduguri-Damaturu road. 15 civilians abducted, while casualties were unclear.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG32509,B,E,0.2218988984823227,"[0.1768343597650528, 0.2218988984823227, 0.18376508355140686, 0.13516977429389954, 0.15036039054393768, 0.13197146356105804]","On 15 August 2023, Nigerian troops and presumed ISWAP/ Boko Haram militants engaged in an armed clash in the vicinity of Gabchari (Konduga, Borno). Casualties are unknown.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG16305,V,E,0.1995013803243637,"[0.18125329911708832, 0.1995013803243637, 0.1789579689502716, 0.15376560389995575, 0.14908036589622498, 0.13744136691093445]","On 9 February 2020, unidentified gunmen attacked Tyana in the Ra Hoss district (Riyom LGA, Plateau) and killed 3 residents. 1 resident sustained injuries.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG16887,B,E,0.20966659486293793,"[0.1834479123353958, 0.20966659486293793, 0.17149756848812103, 0.14646203815937042, 0.15704698860645294, 0.1318787783384323]","On 26 April 2020, Nigerian Armed Forces clashed with Boko Haram (JAS) at Miyanti, near Dar el Jamal (Borno, Bama) and killed 3 BH fighters. 1 NAF soldiers was injured.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG26316,V,E,0.19740796089172363,"[0.19498613476753235, 0.19740796089172363, 0.15566140413284302, 0.1409810185432434, 0.16265222430229187, 0.14831122756004333]","On 15 September 2022, officials of Yakurr LGA task force beat up a civilian and caused him some burns on his body in Ugep (Yakurr, Cross River) following the victim's refusal to hand over his car keys to the officials who were dressed in mufti. The assailants fled after the victim was wounded.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG38483,B,E,0.2241729199886322,"[0.17956328392028809, 0.2241729199886322, 0.18291017413139343, 0.13022825121879578, 0.15638422966003418, 0.1267411708831787]","On 12 September 2024, the Nigerian troops, in conjunction with Hybrid Forces, clashed with ISWAP and killed their commander and three other militants in Kashomeri village, also spelled as Kashomri (Konduga, Borno). The troops rescued four women and three children. There were four fatalities.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG26763,B,B,0.19905340671539307,"[0.19905340671539307, 0.1806333214044571, 0.15530474483966827, 0.1717865765094757, 0.1514081209897995, 0.14181382954120636]","On 8 July 2021, ISWAP/Boko Haram clashed with the police along the Magumeri - Gajiram road near Garin Kuturu (Konduga LGA, Borno) after the group erected a illegal checkpoint on the road. A police officer was killed and an unidentified number of people were abducted.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG31440,B,E,0.20794902741909027,"[0.18750104308128357, 0.20794902741909027, 0.15709443390369415, 0.14770455658435822, 0.15975654125213623, 0.13999438285827637]","On 1 June 2023, troops of Operation Forest Sanity ambushed Kaduna Militia and killed three along Road Tsohon Kabai-Kubusu Forest, coded to Kakau (Chikun, Kaduna). The military recovered two AK 47 rifles, four magazines, 16 rounds of 7.62mm,hard drugs, assorted charms and one motorcycle.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG36281,B,E,0.21210859715938568,"[0.16885969042778015, 0.21210859715938568, 0.2045094072818756, 0.13714900612831116, 0.1482338160276413, 0.1291394978761673]","Around 23 April 2024 (as reported), the Nigerian troops clashed with ISWAP, attempting to plant IED in Timbuktu near Damboa (Damboa, Borno). The troops killed the insurgents. Unspecified fatalities coded as 3.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG39310,S,R,0.28761789202690125,"[0.1556096076965332, 0.08613012731075287, 0.11987017095088959, 0.28761789202690125, 0.12769509851932526, 0.22307711839675903]","Property destruction: On 18 September 2024, an unidentified armed group vandalized the Nigeria Union of Journalists secretariat in Asaba (Oshimili South, Delta). They went away with an air conditioning unit.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG37464,V,R,0.21836084127426147,"[0.19862565398216248, 0.14740125834941864, 0.1324664205312729, 0.21836084127426147, 0.14534534513950348, 0.15780049562454224]","On 21 June 2024, a policeman shot and killed a man in a plaza at Gwarinpa (Abuja Municipal, FCT). The victim was running away from his colleagues nearby following a disagreement between them, before he was shot in the leg and he bled to death when he sort refuge in the plaza where the policeman was.",0.001,Police Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG15985,B,E,0.2121766209602356,"[0.1945130079984665, 0.2121766209602356, 0.16441410779953003, 0.13285768032073975, 0.15477454662322998, 0.14126409590244293]","On 3 January 2020, Nigerian Armed Forces regained Matiri (Konduga, Borno), Sheworam, Charikwenti, Burmari and Goni Bukarti from ISWAP. In the operations 6 ISWAP fighters were arrested and 461 kidnapped civilians were rescued.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG17300,V,E,0.23497465252876282,"[0.192787766456604, 0.23497465252876282, 0.16161948442459106, 0.12320300191640854, 0.14785408973693848, 0.1395610123872757]","On 6 June 2020, unidentified gunmen attacked Maigoge (Bali LGA, Taraba) and killed 4 residents. The attack is believed to be related to the ongoing Tiv-Jukun conflict in the area.",0.001,Unidentified Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG19433,P,R,0.32228538393974304,"[0.1656333953142166, 0.09620010852813721, 0.11796185374259949, 0.32228538393974304, 0.1307048201560974, 0.16721443831920624]","On 12 January 2021, members of the Abubakar Tafawa Balewa University chapter of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Bauchi State over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG20259,B,E,0.22316214442253113,"[0.1686948984861374, 0.22316214442253113, 0.19858883321285248, 0.13332445919513702, 0.1482328325510025, 0.12799686193466187]","On 26 March 2021, ISWAP fighters clashed with Nigerian military troops between Kanamma (Yunusari LGA, Yobe) and Gargada town in Yobe State, allegedly killing and wounding a number of soldiers. Unknown fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG16911,E,E,0.21422936022281647,"[0.17957836389541626, 0.21422936022281647, 0.19113735854625702, 0.13037540018558502, 0.14819054305553436, 0.13648909330368042]","On 30 April 2020, Nigerian Armed Forces conducted air strikes against an ISWAP camp at Parisu (Abadam, Borno). Facilities were destroyed and 'some' ISWAP fighters killed. Some fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG21717,V,E,0.21897798776626587,"[0.19927699863910675, 0.21897798776626587, 0.15758532285690308, 0.11600318551063538, 0.1635705828666687, 0.14458590745925903]","On 13 August 2021, armed militia attacked Tulutu village, (Goronyo LGA, Sokoto state). 9 persons were killed, 17 abducted and 19 injured in attacks in several areas of Goronyo. About 570 people have reportedly fled to neighboring Niger republic. Fatalities split across 3 events, coded as 3.",0.001,Sokoto Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG17438,P,R,0.2839969992637634,"[0.1633690744638443, 0.10127180814743042, 0.11886610090732574, 0.2839969992637634, 0.1543450653553009, 0.17815102636814117]","On 18 June 2020, hundreds of mototaxi drivers demonstrated in Abeokuta (Abeokuta South LGA, Ogun) over the increase of levies imposed by the State Government.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG21210,B,E,0.20706216990947723,"[0.1939721256494522, 0.20706216990947723, 0.16082768142223358, 0.1328016221523285, 0.15574601292610168, 0.14959046244621277]","On 26 June 2021, military and police members of the Task Force killed two kidnappers in Koton-Karfe (Kogi LGA, Kogi).",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG19363,V,E,0.20069476962089539,"[0.19158197939395905, 0.20069476962089539, 0.15988300740718842, 0.14942413568496704, 0.15566907823085785, 0.1427469551563263]","On 28 December 2020, unidentified armed men attacked Runka Community (Safana LGA, Katsina), killing a relative of a lawmaker representing Safana and abducting a newly-wedded couple.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG38277,B,E,0.21002180874347687,"[0.19152453541755676, 0.21002180874347687, 0.1442703902721405, 0.12661781907081604, 0.1650681495666504, 0.16249726712703705]","On 27 August 2024, the Nigerian troops ambushed some fleeing Jimmu Sumoli-led Zamfara militiamen and shot ten dead in Magamin Diddi village in Maradun LGA, coded to Faru Magami (Maradun, Zamfara). The militiamen escaped from a clash with the troops in Matusgi, coded separately.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG34832,V,R,0.19262468814849854,"[0.19031363725662231, 0.17830902338027954, 0.1530323326587677, 0.19262468814849854, 0.14109259843826294, 0.14462769031524658]","On 31 January 2024, a suspected cult militia shot and killed a police inspector after raiding his house in Afaha Ube within the Uyo metropolis (Uyo, Akwa Ibom). The militia, numbering over ten, invaded the police residence and shot fire sporadically to scare the residents away before killing the police officer. The militia cut off the victim's head, placed it beside his body, and fled. A source reported the killing could be a reprisal for the police action.",0.001,Unidentified Cult Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG19271,B,E,0.2256796956062317,"[0.17481458187103271, 0.2256796956062317, 0.18646913766860962, 0.1326998472213745, 0.14806993305683136, 0.1322668045759201]","On 16 December 2020, ISWAP militants clashed with Nigerian troops at Njimtilo (Kala/Balge LGA, Borno), allegedly killing five soldiers and seizing weapons and ammunition. Property damage additionally reported.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG28844,V,E,0.19714245200157166,"[0.18151117861270905, 0.19714245200157166, 0.17179298400878906, 0.16781654953956604, 0.1493569165468216, 0.1323799192905426]","On 18 November 2022, an unidentified armed group attacked and killed a former Enugu state commissioner and his brother at Nkpokolo, Achi (Oji River, Enugu). The former commissioner was also a former local government chairman. The reason for the attack is unknown.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34713,B,E,0.22276797890663147,"[0.18142405152320862, 0.22276797890663147, 0.1757495254278183, 0.12880411744117737, 0.16358385980129242, 0.1276705265045166]","On 24 January 2024, police clashed with an unidentified armed group while raiding their hideouts in Ukya village (Toto, Nassarawa). The police shot and killed a member of the group while others escaped with gun wounds. Fourteen hostages were rescued after the clash. There was one fatality.",0.001,Police Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG22047,P,R,0.24977174401283264,"[0.17914925515651703, 0.11503341048955917, 0.11549542099237442, 0.24977174401283264, 0.14430640637874603, 0.19624382257461548]","On 22 September 2021, about 49 former workers of Total E&P protested against their alleged forceful retrenchment in Port Harcourt (Port Harcourt, Rivers).",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG18099,E,E,0.21420685946941376,"[0.16906240582466125, 0.21420685946941376, 0.19640672206878662, 0.1436784565448761, 0.1514817476272583, 0.1251637190580368]","On 3 September 2020, the Nigerian Airforce conducted airstrikes against Kaduna Communal Militias at their hideout located in Kwaimbana forest, Kaduna State. Reported fatalities. Unknown fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG35581,B,E,0.21512755751609802,"[0.18084245920181274, 0.21512755751609802, 0.19411210715770721, 0.13769866526126862, 0.15047746896743774, 0.12174177914857864]","On 21 March 2024, the police and other security agencies, likely to be the military, clashed with the IPOB/ESN in their hideout in the Omni community forest in Izzi LGA, coded to Izi (Izzi, Ebonyi). The government forces killed three militiamen and arrested five. Others escaped and fled into the bush. One AK47 rifle with 16 rounds of live ammunition, a bag containing 2,000 rounds of live ammunition, A Police Warrant Card, and an Identity Card were recovered. There were three fatalities.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG37066,B,B,0.1965050846338272,"[0.1965050846338272, 0.18748760223388672, 0.15633712708950043, 0.15688401460647583, 0.15980517864227295, 0.14298094809055328]","On 27 May 2024, police forces in collaboration with a Fulani local defense militia (coded as Lokoja Communal Militia) engaged an unidentified armed group of three in an armed clash at Ankumi forest in the Obajana area (Lokoja, Kogi). Two members of the group were killed, the other one was wounded.",0.001,Police Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG39131,B,E,0.22247900068759918,"[0.1731933057308197, 0.22247900068759918, 0.18956756591796875, 0.1310669332742691, 0.15974703431129456, 0.12394620478153229]","On 15 September 2024, ISWAP and Boko Haram (JAS) clashed around Lingir (Monguno, Borno). The clash spilled over to the following day, coded separately. An unspecified number of militants were killed. Unknown fatalities coded as 10.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG16039,E,E,0.22507445514202118,"[0.17283499240875244, 0.22507445514202118, 0.18997782468795776, 0.12999464571475983, 0.1526312530040741, 0.12948672473430634]","Around 10 January 2020, Nigerian Air Force conducted air strikes against an ISWAP camp in Kollaram at Lake Chad near Gudumbali (Guzamala, Borno), Structures were destroyed and an unreported number of ISWAP fighters killed. Unknown number of fatalities coded as 10.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG19847,B,E,0.21440787613391876,"[0.18260107934474945, 0.21440787613391876, 0.1717212051153183, 0.14308984577655792, 0.1553279608488083, 0.1328519731760025]","On 17 February 2021, a Katsina communal militia attacked Dan Musa town (Dan Musa LGA, Katsina) but were repelled by Nigerian police operatives. One reported fatality. Nigerian police also recovered weapons and ammunition.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG28012,B,E,0.21958014369010925,"[0.18081918358802795, 0.21958014369010925, 0.18055185675621033, 0.13260319828987122, 0.15303505957126617, 0.13341058790683746]","On 2 July 2022, Nigerian troops clashed with Boko Haram (JAS) militants along Damaturu-Maiduguri road, coded to Ngamdu (Kaga, Borno). Casualties are unknown.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG35200,B,E,0.2114558219909668,"[0.17551404237747192, 0.2114558219909668, 0.17776615917682648, 0.15176907181739807, 0.1583077311515808, 0.1251872181892395]","On 15 February 2024, the Nigerian police clashed with a Kaduna militia trying to abduct some commuters along the Tumburku-Galadimawa Road, coded to Galadimawa (Giwa, Kaduna). The militiamen in large numbers, had blocked the road before the police engaged them. They fled into the bush with gun wounds. The police recovered an AK47 rifle, three AK47 magazines, five rounds of 7.62 x 39mm live ammunition, a Techno mobile phone and two Bajaj motorcycles. There were no fatalities.",0.001,Police Forces of Nigeria (2023-)
