model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO9494,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.05, 0.81]",,0.86,Military Forces of Cameroon (1982-),"On 8 October 2022, military forces engaged in an armed clash with Ambazonian Separatists in Djottin (Noni, Bui, Nord-Ouest). During the attack, a high profiled NSAG popularly known as 'general Sky over' was killed along side two others. Soldiers, after the attack, set on fire three houses and arrested five civilians (3 male and 2 female) suspected to be collaborating with the fighters."
llama3.2:3b,CAO5728,S,E,0.99,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.86,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 26 November 2021, suspected Boko Haram fighters seized 3 bicycles from a group of farmers in Amchide village, Kolofata subdivision (Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO3325,E,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.8,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"On 28 May 2020, a landmine planted by ISWAP fighters exploded, hitting two women on their way from Dambore to Sagme village (Logone-Et-Chari, Extreme-Nord), killing one and injuring the second."
llama3.2:3b,CAO11917,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Ambazonian Separatists (Cameroon),"On 6 October 2023, Ambazonian Separatists from Numben clashed with a rival Ambazonian Separatists faction in Bamben (Widikum, Momo, Nord-Ouest) intending to recover their ammunition seized by the faction earlier. There were no fatalities. No information on the injuries."
llama3.2:3b,CAO10364,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.91,Military Forces of Cameroon (1982-),"On 17 April 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Ber, Kumbo commune, coded as Kumbo (Bui, Nord-Ouest). Two Separatists were injured."
llama3.2:3b,CAO15915,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.83,Military Forces of Cameroon (1982-),"Defusal: On 15 October 2024, the security forces, coded as the military forces, discovered and deactivated over 5 IEDs planted by Ambazonian Separatists along the Kumbo-Ndop road in Wainamah (jakiri, Bui, Nord-Ouest). The incident halted vehicular movement along the impacted axis for over four hours."
llama3.2:3b,CAO13856,V,E,0.92,"[0.02, 0.01, 0.92, 0.01, 0.01, 0.01]",,0.84,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 29 June 2024, Boko Haram (JAS) (likely) militants attacked and injured 1 civilian along the Kerawa - Kolofata road, coded to Kerawa (Kolofata, Mayo-Sava, Extreme-Nord). His motorbike and pesticides were looted."
llama3.2:3b,CAO11941,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 11 October 2023, military forces from the Rapid Intervention shot and killed 2 Ambazonian Separatists at their hideout in Tashem, coded to Jakiri (Jakiri, Bui, Nord-Ouest) during a surprise ambush."
llama3.2:3b,CAO4021,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.85,Military Forces of Cameroon (1982-),"On 18 November 2020, the military forces engaged in fire fight with Boko Haram in Malika village (Mayo-Sava, Extreme-Nord), killing 3 of them."
llama3.2:3b,CAO4012,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.02]",,0.79,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 15 November 2020, Boko Haram fighters looted 16 houses in Yagoua village (Mayo-Danay, Extreme-Nord), taking away sheep and other valuables."
llama3.2:3b,CAO9206,V,V,0.92,"[0.92, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.96,Military Forces of Cameroon (1982-),"On 11 March 2023, state security forces coded as military forces shot and wounded two civilians at Ashing, coded to Oku (Boyo, Nord-Ouest) after they shot into the air as they approached a spot where Ambazonian Separatists launched attacks from. The victims were hit by stray bullets and hospitalized."
llama3.2:3b,CAO10441,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.82,Military Forces of Cameroon (1982-),"On 29 March 2023, state security forces (coded as military) shot and killed a male civilian in Baingo near Mbingo (Boyo, Nord-Ouest). The soldiers had searched the victim's phone and saw information linking him to Ambazonian Separatists."
llama3.2:3b,CAO15489,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Ambazonian Separatists (Cameroon),"On 30 August 2024, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with the military forces at the military base in Bai Kuke (Mbonge, Meme, Sud-Ouest). 2 Separatists and 1 soldier were killed."
llama3.2:3b,CAO6066,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.81,Military Forces of Cameroon (1982-),"On 7 May 2022, assumed Cameroonian military forces killed 1 man at the Travelers neighborhood in Bamenda (Bamenda 1, Mezam, Nord-Ouest)."
llama3.2:3b,CAO7964,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.9,Military Forces of Cameroon (1982-),"On 15 October 2023, the military forces fired shots at several armed ISWAP or Boko Haram militants aboard 3 pirogues in Darak (Darak, Logone-et-Chari, Extreme-Nord). The militants withdrew. No fatalities were reported."
llama3.2:3b,CAO8311,S,R,0.85,"[0.03, 0.01, 0.02, 0.04, 0.85, 0.01]",,0.79,Unidentified Armed Group (Cameroon),"Looting: On 7 December 2023, an unidentified armed group looted a private civilian residence stealing a computer and other valuable objects in Palar neighborhood in Maroua (Maroua 1, Diamare, Extreme-Nord)."
llama3.2:3b,CAO9764,V,V,0.85,"[0.85, 0.01, 0.02, 0.01, 0.03, 0.06]",,0.77,Military Forces of Cameroon (1982-),"On 9 November 2022, the military forces beat and arrested a civilian in Eyang Nchang (Mamfe, Manyu, Sud-Ouest) suspecting him of being an Ambazonian Separatists fighter. He was released the next day. No fatalities."
llama3.2:3b,CAO3858,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.91,Military Forces of Cameroon (1982-),"On 6 July 2020, the military forces arrested 'scores', including at least 10 health workers in Mamfe village (Manyu, Sud-Ouest), for 'failure to report separatists' activities.'"
llama3.2:3b,CAO11453,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.85,Military Forces of Cameroon (1982-),"Other: On 5 July 2023, state security forces, coded as military forces, fired warning shots into the air at their base in Waindo, coded to Wum (Menchum, Nord-Ouest) after they received news that their colleague was murdered by Ambazonian Separatists at Belo."
llama3.2:3b,CAO5056,V,V,0.85,[],,0.63,Ambazonian Separatists (Cameroon),"On 21 February 2021, Ambazonian Separatists attacked and detained an IDP camp chairman in Munyenge (Fako, Sud-Ouest). No casualties."
llama3.2:3b,CAO3511,B,B,0.98,[],,0.64,Military Forces of Cameroon (1982-),"On 27 July 2020, ISWAP attacked a military camp in Sagme town (Logone-Et-Chari, Extreme-Nord). No fatality and/or casualty reported."
llama3.2:3b,CAO2847,V,B,0.99,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.0]",,0.91,Military Forces of Cameroon (1982-),"Around 15 January 2020 (week of), military forces attacked the villages of Bua Bua, Kichowi, Mulung, Ngunakimbi and Su-bum in Bum subdivision (Boyo, Nord-Ouest) [coded: Bum]. 8 people were killed in Bua Bua; 2 people were killed and 17 houses burnt in Ngunakimbi; 3 people were killed and burnt over 34 houses burnt in Su-bum. 70 houses and 76 houses were also burnt in Kichowi and Mulung, respectively. 13 fatalies."
llama3.2:3b,CAO6127,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.95,Ambazonian Separatists (Cameroon),"On 29 May 2022, Ambazonia separatists attacked the villages of Obonyi I, II, III, coded to Obonyi I (Akwaya, Manyu, Sud-Ouest) and Kajifu. The population of Obonyi fought back. The clashes resulted in 17 people killed and 65 injured. Fatalities split across two events coded to 9."
llama3.2:3b,CAO7132,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 5 March 2023, suspected ISWAP or Boko Haram fighters clashed with the Cameroonian military forces in Marouare, coded to Ngaoundere (Ngaoundere 1, Vina, Adamaoua). 2 fighters were killed while 2 civilians were wounded."
llama3.2:3b,CAO6461,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.85,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes."
llama3.2:3b,CAO12170,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.94,Military Forces of Cameroon (1982-),"Property destruction: On 27 August 2023, state security forces, coded as the military forces, fired sporadic gunshots and set a motorbike on fire in Wombong, coded to Njinikom (Njinikom, Boyo, Nord-Ouest). The military forces thought the motorbike belonged to Ambazonian Separatists who had earlier fired provocative gunshots."
llama3.2:3b,CAO9013,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.9,Ambazonian Separatists (Cameroon),"On 9 September 2022, Ambazonian separatists temporally abducted three male civilians at a riverside in Awerey (Akwaya, Manyu, Sud-Ouest) coded to Akwaya, who attempted to travel during the separatist-imposed lockdown. One of the civilians sustained major injuries as a result of the torture meted on them by the fighters before their release."
llama3.2:3b,CAO6105,V,B,0.98,"[0.02, 0.96, 0.01, 0.01, 0.01, 0.01]",,0.81,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 24 May 2022, Boko Haram JAS attacked Kouyape (Kolofata, Mayo-Sava, Extreme-Nord) killing 1."
llama3.2:3b,CAO15212,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.9,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 11 August 2024, the military forces from the Rapid Intervention shot and killed 1 civilian at a farm in Ebinsi (Akwaya, Manyu, Sud-Ouest) for an unknown reason."
llama3.2:3b,CAO4080,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.87,Military Forces of Cameroon (1982-),"On 1 December 2020, the military forces repelled an attack of Boko Haram in Boudoua village, Mora subdivision (Mayo-Sava, Extreme-Nord). One Boko Haram fighter was killed, and several others injured. The military seized two motorbikes."
llama3.2:3b,CAO8495,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.91,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 6 February 2024, the military forces (Rapid Intervention) and the gendarmerie fired warning shots in the air at the outpost in Fotokol (Fotokol, Logone-et-Chari, Extreme-Nord) to drive back suspected ISWAP or Boko Haram militants. There were no fatalities."
llama3.2:3b,CAO12338,E,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.91,Ambazonian Separatists (Cameroon),"On 10 September 2023, Ambazonian Separatists from the Restoration Forces detonated an IED against a state security forces vehicle (coded as military) in Ikata (Fako, Sud-Ouest). An unknown number of soldiers were severely injured, and the vehicle was damaged."
llama3.2:3b,CAO9003,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.86,Ambazonian Separatists (Cameroon),"On 29 July 2022, Ambazonian separatists tortured two male civilians who they later abducted from their residence in Bachuo Ntai (Mamfe, Manyu, Sud-Ouest) following the refusal to pay ransom."
llama3.2:3b,CAO4845,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Ambazonian Separatists (Cameroon),"On 11 January 2021, Ambazonian separatists engaged in fire fights with the military forces in Njinikom village, Fundong subdivision (Boyo, Nord-Ouest). One person was killed."
llama3.2:3b,CAO8155,P,P,0.92,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.0]",,0.73,Protesters (Cameroon),"On 23 November 2023, youth and women protested in Bambili (Tubah, Mezam, Nord-Ouest) against the burning of houses and pushing residents out of their homes by some hired individuals as part of a land dispute. The mayor addressed the protesters calling for calm and restraint."
llama3.2:3b,CAO4808,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.89,Military Forces of Cameroon (1982-),"Around 16 October 2020 (week of), the military forces engaged in fire fights with Ambazonian separatists in Bamessing village, Ndop subdivision (Mezam, Nord-Ouest), resulting in 3 people getting killed."
llama3.2:3b,CAO9664,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.04]",,0.92,Military Forces of Cameroon (1982-),"On 29 June 2022, military forces ambushed and killed one Ambazonian Separatists at a checkpoint mounted by the Separatists in Mukete camp in Kumba (Meme, Sud-Ouest)."
llama3.2:3b,CAO9204,V,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.86,Ambazonian Separatists (Cameroon),"On 11 March 2023, Ambazonian Separatists killed a civilian along the Mbengwi - Alabukam Bamenda road, coded to Mbengwi (Momo, Nord-Ouest) after issuing several warnings to him to stop selling an unknown product. The victim was called on the phone before the attack by a separatist who posed as a buyer, his corpse was found the following morning."
llama3.2:3b,CAO12054,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.92,Ambazonian Separatists (Cameroon),"On 1 October 2023, Ambazonian Separatists from the Restoration Forces shot and killed a man in Obonyi III (Manyu, Sud-Ouest) whom they accused of collaborating with the state security forces."
llama3.2:3b,CAO10745,B,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.0, 0.01]",,0.95,Ambazonian Separatists (Cameroon),"On 2 June 2023, Ambazonian Separatists detonated an IED targeting a state security forces convoy (coded as military) in Bufi (Menchum, Nord-Ouest). The explosion missed the target, but the soldiers stopped and fired gunshots in the area which caused civilians to flee."
llama3.2:3b,CAO5200,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.86,Military Forces of Cameroon (1982-),"Around 27 May 2021 (week of), the military forces tortured an IT worker and extorted him of 300,000 XAF Francs in Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest)."
llama3.2:3b,CAO15919,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.93,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 10 October 2024, the military forces from the Rapid Intervention shot and killed 7 civilians at their private residences in Mbomboko in the Buea subdivision (Buea, Fako, Sud-Ouest), mistakenly believing them to be Ambazonian Separatists."
llama3.2:3b,CAO10666,B,E,0.92,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.88,Military Forces of Cameroon (1982-),"On 18 May 2023, state security forces (coded as military) and some administrative officials in a convoy engaged in an armed confrontation with Ambazonian Separatists in Baingo (Boyo, Nord-Ouest). During the exchange, a road-planted IED was detonated by the Separatists. Casualties unknown."
llama3.2:3b,CAO15098,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.96,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 3 August 2024, the military forces from the Rapid Intervention clashed with sea pirates in Isangele (Isangele, Ndian, Sud-Ouest). 1 soldier and 6 pirates were killed and 3 soldiers were injured."
llama3.2:3b,CAO14650,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.79,Unidentified Armed Group (Cameroon),"On 24 August 2024, an unidentified armed group shot and injured 1 plantation owner who tried to flee an abduction in Sirbia (Touboro, Mayo-Rey, Nord). The plantation owner escaped. 2 other civilians were abducted. The reason for the abduction is not known."
llama3.2:3b,CAO7464,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.81,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 22 June 2023, Boko Haram (JAS) (likely) militants looted in 3 incidents in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord). The militants stole food items, clothing, money, livestock and other valuable items."
llama3.2:3b,CAO5049,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.93,Military Forces of Cameroon (1982-),"On 16 February 2021, the military forces engaged in fire fights with Ambazonian separatists in several localities of Nkwen village, Bamenda 2 subdivision (Bamenda - Nkwen, Mezam, Nord-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO4138,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.85,Military Forces of Cameroon (1982-),"On 8 November 2020, the military forces raided Bawum village, in Bafut subdivision (Mezam, Nord-Ouest), killing one teacher."
llama3.2:3b,CAO3862,V,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Ambazonian Separatists (Cameroon),"On 13 July 2020, Ambazonian separatists attacked the Dumbo village (Donga-Mantung, Nord-Ouest), in a bid to drive out the government forces and punish the village inhabitants for allowing the military in their village. No fatality and/or casualty reported."
llama3.2:3b,CAO12894,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.93,Ambazonian Separatists (Cameroon),"On 14 February 2024, Ambazonian Separatists from the Restoration Forces faction abducted a local community leader from his private residence in Tamfu, coded to Bakumba (Mamfe, Manyu, Sud-Ouest). The Separatists demanded 5 million Francs CFA from each of these villages. The victim was taken to the Separatist hideout in Ayukaba."
llama3.2:3b,CAO13743,B,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.84,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 30 May 2024, the military forces from the Rapid Intervention fired several shots at suspected ISWAP or Boko Haram militants in Djakana (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities. No information on the injuries."
llama3.2:3b,CAO15606,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 19 September 2024, security forces, coded as the military forces, ambushed and clashed with the Ambazonian Separatists from the Restoration Forces faction at the Separatist hideout in Bafia (Muyuka, Fako, Sud-Ouest). 3 Separatists were killed. The military forces recovered a cache of weapons and ammunition."
llama3.2:3b,CAO13796,B,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.04]",,0.88,Ambazonian Separatists (Cameroon),"On 22 April 2024, Ambazonian Separatists from the ADF faction attacked and cut off the toes of their Separatist colleague at their base in Ewoh (Batibo, Momo, Nord-Ouest). The Separatists accused him of selling a motorbike that was looted from a civilian. There were no fatalities."
llama3.2:3b,CAO5869,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"Around 12 February 2022, ISWAP militants launched an attack targeting a military post of the Multinational Task force in Gasama (Logone-Birni, Logone-et-Chari), causing the killing of ten militants, injury of two soldiers, and the seizure of arms and ammunition."
llama3.2:3b,CAO4527,B,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.81,MNJTF: Multinational Joint Task Force,"On 5 April 2021, the MNJTF forces repelled an attack of Boko Haram fighters in Waraga neighborhood of Amchide village, Kolofata subdivision (Mayo-Sava, Extreme-Nord). A woman was killed by a stray bullet, and 3 Boko Haram fighters were also killed."
llama3.2:3b,CAO10678,V,P,0.92,"[0.01, 0.02, 0.01, 0.88, 0.03, 0.05]",,0.89,Ambazonian Separatists (Cameroon),"On 19 May 2023, Ambazonian Separatists kidnapped 6 civilians by the road in Lassin (Bui, Nord-Ouest) and accused them of violating their lockdown. They were released 4 hours later after each paying a ransom of 50.000FCFA."
llama3.2:3b,CAO10982,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.9,Ambazonian Separatists (Cameroon),"On 22 December 2023, 14 Ambazonian Separatists surrendered in Ekondo Titi (Ekondo Titi, Ndian, Sud-Ouest) and were subsequently handed over to the government forces."
llama3.2:3b,CAO4585,V,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.79,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 26 April 2021, suspected Boko Haram fighters attacked Takoudele village, Kourgui town, Mora subdivision (Mayo-Sava, Extreme-Nord). They kidnapped a young girl, and took away goods. No fatality and/or casualty reported."
llama3.2:3b,CAO7467,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.78,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 7 July 2023, Boko Haram (JAS) (likely) militants looted civilians in the camp Adventiste neighborhood of Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Goats, clothing and food items were taken."
llama3.2:3b,CAO12159,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.85,Military Forces of Cameroon (1982-),"On 1 August 2023, state security forces (coded as military) shot dead a man along the road in Sop (Bui, Nord-Ouest). While leaving the area, they shot indiscriminately ,which wounded a child at his home."
llama3.2:3b,CAO12176,S,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.89,Ambazonian Separatists (Cameroon),"Looting: On 23 August 2023, Ambazonian Separatists looted a truck transporting food on behalf of an unknown aid organization in Balikumbat (Balikumbat, Ngo-Ketunjia, Nord-Ouest). The Separatists forced the staff to sit in the mud and watch them cook the food before being released. The Separatists accused the aid organization of failing to comply with their rules."
llama3.2:3b,CAO14598,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,1.0,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike."
llama3.2:3b,CAO3033,P,P,0.92,"[0.99, 0.01, 0.0, 0.98, 0.01, 0.01]",,0.92,Protesters (Cameroon),"On 25 February 2020, the supporters of the SDF political party protested in Bamenda town (Mezam, Nord-Ouest) against what they claim is an attempt to impose a candidate during the election of the city Mayor."
llama3.2:3b,CAO12160,B,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.98,Military Forces of Cameroon (1982-),"On 31 August 2023, state security forces (coded as military) shot an Ambazonian Separatist after knocking down a motorcycle with him and another Separatist along the Kumba - Ekondo Titi road, coded to Ekondo Titi (Ndian, Sud-Ouest). The injured Separatist was arrested while the other escaped. They also seized the motorcycle."
llama3.2:3b,CAO9041,V,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.88,Military Forces of Cameroon (1982-),"On 14 July 2022, soldiers on transit fired several gunshots while passing through Bamessing (Tubah, Mezam, Nord-Ouest) after they suspected the presence of separatist fighters in the general area. No casualties was reported."
llama3.2:3b,CAO18404,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.87,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 8 February 2024, an unidentified armed group suspected of being ISWAP or Boko Haram militants abducted 8 civilians in Dor Imar (Blangoua, Logone-et-Chari, Extreme-Nord) and Kouk (coded separately). The abduction caused a displacement of residents to a nearby village."
llama3.2:3b,CAO9679,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.04]",,0.93,Military Forces of Cameroon (1982-),"On 27 June 2022, military forces shot and killed four civilians in Banten (Bui, Nord-Ouest) who were previously arrested on 25 June during a military operation. The circumstances that led to their execution are unclear."
llama3.2:3b,CAO6017,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.88,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 6 May 2022, Boko Haram (JAS) (likely) looted shops in the neighborhoods of Oure Dole, Waraga, and Yabogo in Amchide (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO12665,S,E,0.98,[],,0.55,Ambazonian Separatists (Cameroon),"Looting: On 19 July 2021, Ambazonian separatists and carjacked public transport vehicles attempting to cross the Bamenda-Mamfe-Ekok axis at the level of the Bali-Batibo stretch (coded as Batibo (Mezam, Nord-Ouest) which was blocked by the separatists."
llama3.2:3b,CAO14112,V,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.89,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 30 July 2024, Boko Haram (JAS) (likely) militants attacked and killed 1 civilian in Sandawadjiri (Kolofata, Mayo-Sava, Extreme-Nord). The militants stole material goods."
llama3.2:3b,CAO8753,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.89,Ambazonian Separatists (Cameroon),"Property destruction: On 11 February 2024, Ambazonian Separatists from the ADF fired warning gunshots in the air before setting fire to the Grandstand in Jakiri (Jakiri, Bui, Nord-Ouest). There were no fatalities. It is suspected that the Separatists wanted to prevent any celebrations on National Youth Day."
llama3.2:3b,CAO3887,S,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.93,Military Forces of Cameroon (1982-),"On 21 August 2020, suspected soldiers 'disguised' as Ambazonian separatists robbed a local Credit Union office in Bamenda town (Mezam, Nord-Ouest)."
llama3.2:3b,CAO5094,B,V,0.92,"[0.93, 0.01, 0.02, 0.01, 0.01, 0.03]",,0.88,Military Forces of Cameroon (1982-),"On 15 March 2021, the military forces engaged in fire fights with Ambazonian separatists in Bukue village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest). One civilian was killed by a stray bullet."
llama3.2:3b,CAO5466,B,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.9,Ambazonian Separatists (Cameroon),"On 20 July 2021, Ambazonian separatists attacked and killed five members of the security forces (assumed military forces) in Pinyin town, Santa subdivision (Mezam, Nord-Ouest)."
llama3.2:3b,CAO8622,R,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.83,Rioters (Cameroon),"Around 20 March 2024 (as reported), two rival factions clashed in Foumbot (Foumbot, Noun, Ouest). 1 civilian was killed. No information on the injuries. The reason for the clashes is not known."
llama3.2:3b,CAO11761,B,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.92,Military Forces of Cameroon (1982-),"On 16 July 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Agyati (Mezam, Nord-Ouest). No casualties."
llama3.2:3b,CAO3188,V,S,0.85,[],,0.58,Military Forces of Cameroon (1982-),"On 16 April 2020, military forces killed three former Ambazonian separatists in Balikumbat town (Ngo-ketunjia, Nord-Ouest)."
llama3.2:3b,CAO8544,S,P,0.92,"[0.01, 0.02, 0.01, 0.95, 0.03, 0.01]",,0.92,Civilians (Cameroon),"Displacement: Around 27 February 2024 (as reported), civilians fled Besobia, as well as civilians fled 11 unidentified villages coded to Tinto (Upper Bayang, Manyu, Sud-Ouest) following several Ambazonia Separatists attacks led by Ako Giant. The Separatists also threatened civilians."
llama3.2:3b,CAO12617,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.84,Military Forces of Cameroon (1982-),"On 27 January 2021, state forces raided the village of Bamali (Ndop, Ngo-Ketunjia, Nord-Ouest), after a clash with unknown gunmen (likely Ambazonian separatists) in Bamali, and arrested about a dozen civilians."
