model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO5369,B,B,0.9,"[0.2, 0.7, 0.1]","[""Ethnic militias clashed over land dispute in Logone-Birni town."", ""14 people killed and property damaged in the conflict."", ""Conflict involved armed groups with territorial interests.""]",0.88,Musgum Ethnic Militia (Cameroon),"On 9 August 2021, Musgum and Arab Choa ethnic militias clashed in Logone-Birni town (Logone-et-Chari, Extreme-Nord) over a land dispute. Around 14 people were killed, and property damaged."
llama3.2:3b,CAO14530,B,B,0.9,"[0.2, 0.7, 0.1]","[""Ambazonian Separatists ambushed military forces at a checkpoint."", ""Soldiers and civilians were involved in the clash."", ""The event involves direct confrontation between groups.""]",0.89,Ambazonian Separatists (Cameroon),"On 22 June 2024, Ambazonian Separatists ambushed and clashed with security forces, coded as the military forces, at a checkpoint along a secondary road around the settlements of Squares to Mbah in Kumbo (Kumbo, Bui, Nord-Ouest). 1 soldier was killed and a stray bullet killed 1 civilian."
llama3.2:3b,CAO11494,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Gendarmerie forces involved; civilian arrested and killed by force."", ""Civilian shot and abandoned corpse; no clear motive or provocation given."", ""Lack of information on circumstances leading to arrest and killing.""]",0.94,Military Forces of Cameroon (1982-) Gendarmerie,"On 19 June 2023, Gendarmerie forces shot and killed 1 civilian in Mughi neighborhood in Babanki (Tubah, Mezam, Nord-Ouest) and abandoned his corpse by the road. The civilian had been arrested in Njinikom on his way to the hospital. Circumstances leading to his arrest and killing are not known."
llama3.2:3b,CAO10567,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian Separatists are key actors."", ""They shot and killed a civilian at his home."", ""This is an act of violence against civilians.""]",0.91,Ambazonian Separatists (Cameroon),"On 2 May 2023, Ambazonian Separatists shot and killed a civilian at his home in Balikumbat commune, coded to Balikumbat (Ngo-Ketunjia, Nord-Ouest). The reason for the killing is unknown."
llama3.2:3b,CAO5789,S,V,0.9,"[0.2, 0.1, 0.7]","[""Key actors: Security forces (assumedly Military Forces) and Chadian communities."", ""Key actions: Arrests of at least 30 people, seizure of weapons."", ""Category rationale: Seizure of weapons indicates a security operation aimed at restoring peace.""]",1.01,Military Forces of Cameroon (1982-),"Around 21 December 2021 (as reported), the security forces (assumedly Military Forces) arrested at least 30 people including 7 Chadians and seized machetes, knives and spears during a security operation in Kousseri town (Logone-et-Chari, Extreme-Nord). The aim was to restore peace in the city in the context of tensions between the Musgum and Arab Shoa communities."
llama3.2:3b,CAO6346,V,V,0.9,"[0.2, 0.3, 0.5]","[""Cameroonian military forces involved"", ""Civilians beaten up in search for separatist fighters"", ""Physical harm inflicted on civilians indicates violent action""]",0.87,Military Forces of Cameroon (1982-),"On 3 August 2022, the Cameroonian military forces beat up civilians in Balikumbat (Balikumbat, Ngo-Ketunjia, Nord-Ouest) in their search for separatist fighters."
llama3.2:3b,CAO10828,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""Ambazonian Separatists are key actors."", ""They forcefully collected brewery products from local vendors."", ""This is a strategic development as it shows control over local resources.""]",0.88,Ambazonian Separatists (Cameroon),"Looting: On 8 December 2023, Ambazonian Separatists forcefully collected some brewery products (Guinness drinks) from local vendors and took them to their hideout in Atoini (Fundong, Boyo, Nord-Ouest)."
llama3.2:3b,CAO10312,S,P,0.8,"[0.2, 0.1, 0.3, 0.4]","[""Ambazonian Separatists Restoration forces burned a vehicle."", ""The action was an attempt to enforce a ban on government projects."", ""This is a form of property destruction with a specific intent.""]",0.91,Ambazonian Separatists (Cameroon),"Property destruction: On 28 April 2023, Ambazonian Separatists Restoration forces burned a vehicle belonging to an unnamed road construction company working along the Kumba -Mundemba road axis in Dibonda (Toko, Ndian, Sud-Ouest). The burning was an attempt by the perpetrators to enforce the ban on any government sponsored projects especially reconstruction projects the perpetrators had declared."
llama3.2:3b,CAO9690,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian Separatists were the key actors involved in the incident."", ""The civilians were shot and abducted by the fighters, indicating violent actions."", ""This event involves violence against a civilian, making it a clear fit for category V.""]",1.01,Ambazonian Separatists (Cameroon),"On 3 November 2022, Ambazonian Separatists shot and killed a female civilian in Mbei (Mezam, Nord-Ouest) for having an affair with a soldier. Some phones were collected, and two people were also abducted by the fighters."
llama3.2:3b,CAO2993,V,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.1, 0.1]","[""Military forces attacked a town in Cameroon."", ""No fatalities or casualties were reported."", ""Attack on a military target suggests strategic development.""]",0.86,Military Forces of Cameroon (1982-),"On 14 February 2020, military forces attacked Bafia town, Muyuka subdivision (Fako, Sud-Ouest). No fatality and/or casualty reported."
llama3.2:3b,CAO3252,B,B,0.9,"[0.8, 0.1, 0.0, 0.0, 0.0, 0.1]","[""Key actors: Military forces and Boko Haram members."", ""Key actions: Chased and clashed with kidnapped herder in Gakara village."", ""Category rationale: Clashes between military and insurgents indicate a battle.""]",0.96,Military Forces of Cameroon (1982-),"On 8 May 2020, the military forces chased and clashed with Boko Haram members after they briefly kidnapped a young herder in Gakara village, Kolofata subdivision (Mayo-Sava, Extreme-Nord). One Boko Haram fighter was killed."
llama3.2:3b,CAO5545,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Key actors: gendarmerie forces and the leader of a taxi drivers union."", ""Key actions: shooting and killing the union leader in Tinto village."", ""Category rationale: This event involves direct harm to an individual, indicating violence.""]",1.02,Military Forces of Cameroon (1982-) Gendarmerie,"On 2 October 2021, the gendarmerie forces shot and killed the leader of a taxi drivers union in Tinto village, Upper Bayang subdivision (Manyu, Sud-Ouest)."
llama3.2:3b,CAO3423,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Boko Haram fighters launched attack on army's rapid intervention forces."", ""Army repelled the attack without casualties reported."", ""Event involves military action between armed group and government forces.""]",0.9,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 30 June 2020, the army's rapid intervention forces repelled an attack of suspected Boko Haram fighters in Mayo Moskota village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported."
llama3.2:3b,CAO11661,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian Separatists abducted a civilian and physically assaulted him."", ""The abductee was accused of debt and released later without injury."", ""Physical assault is a form of violence against civilians.""]",1.02,Ambazonian Separatists (Cameroon),"On 13 June 2023, Ambazonian Separatists abducted a civilian from his home in Missong (Menchum, Nord-Ouest) and physically assaulted him at their hideout. The abductee was accused of not paying debts he owed to another person who reported it to the fighters. He was later released. No information on injuries."
llama3.2:3b,CAO3670,S,P,0.8,"[0.2, 0.4, 0.1, 0.3, 0.0, 0.0]","[""Key actors: gendarmerie and police forces; civilians in Moloundou town."", ""Key actions: arrest of civilians for lacking national ID cards."", ""Category rationale: Arrests without clear context of protest or violence.""]",0.99,Military Forces of Cameroon (1982-) Gendarmerie,"Around 14 September 2020 (as reported), the gendarmerie and police forces arrested 'over a dozen' civilians in Moloundou town (Boumba-Et-Ngoko, Est) for not having national ID cards."
llama3.2:3b,CAO10546,S,E,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.25]","[""State security forces fired gunshots in the air."", ""Suspected Ambazonian Separatists were present in the area."", ""No direct harm to civilians was reported.""]",0.92,Military Forces of Cameroon (1982-),"Other: On 17 September 2022, state security forces, coded as military, during a patrol, fired several gunshots in the air in Konye (Meme, Sud-Ouest) due to the presence of suspected Ambazonian Separatists in the area."
llama3.2:3b,CAO8012,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: security forces and self-defense militia COVI."", ""Key actions: fired shots toward suspected militants at military camp."", ""Category rationale: Shots fired indicate a confrontation between armed groups.""]",0.97,Military Forces of Cameroon (1982-),"On 20 October 2023, the security forces and the self-defense militia (COVI) fired shots toward suspected Boko Haram (JAS) (likely) militants seen by the military camp with torches in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown."
llama3.2:3b,CAO11184,V,V,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.25]","[""Military personnel involved; Civilians were harvesting mangoes."", ""Mistaken shooting resulted in civilian casualties."", ""Lack of control and accuracy indicates a violent incident.""]",0.92,Military Forces of Cameroon (1982-),"On 22 January 2024, the military mistakenly shot and killed three men who were harvesting mangoes at farm in Mavas, Mamfe subdivision (Mamfe, Manyu, Sud-Ouest), coded to Mamfe."
llama3.2:3b,CAO13920,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces clashed with Boko Haram militants in Kolofata region."", ""Militants killed civilians and abducted one, prompting military response."", ""Event involves combat between military and militant groups.""]",0.94,Military Forces of Cameroon (1982-),"On 15 July 2024, overnight, military forces clashed with Boko Haram (JAS) (likely) militants after the militants killed 4 civilians and abducted 1 in Sandawadjiri (Kolofata, Mayo-Sava, Extreme-Nord). The military killed 2 to 4 militants and seized their weapons. Fatalities coded as 6."
llama3.2:3b,CAO7360,S,B,0.9,"[0.2, 0.8, 0.0, 0.0, 0.0, 0.1]","[""Boko Haram (JAS) looted and broke into a civilian's home and store."", ""Key actors involved are Boko Haram members."", ""Category rationale: Breaking and looting is characteristic of battles.""]",1.05,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 1 June 2023, an Boko Haram (JAS) (likely) looted Kolofata (Kolofata, Mayo-Sava, Extreme-Nord) and broke into a civilian's home and store stealing several items."
llama3.2:3b,CAO13498,V,V,0.9,"[0.2, 0.3, 0.5]","[""Ambazonian Separatists involved"", ""Veterinary doctor killed by separatist action"", ""Separatist violence against civilians""]",0.77,Ambazonian Separatists (Cameroon),"Around 22 May 2024 (as reported), Ambazonian Separatists killed a veterinary doctor around Bambui (Tubah, Mezam, Nord-Ouest). His body was found in an area known as Nkemnkem by the Comprehensive High School."
llama3.2:3b,CAO3644,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.25]","[""Military forces vs a gang chief and his members in their camp."", ""No mention of civilians being targeted or harmed."", ""Lack of explosive devices or protest/riot context.""]",0.96,Military Forces of Cameroon (1982-),"Around 7 September 2020 (as reported), military forces reportedly killed a chief of a gang alongside with 6 of his gang members in their camp in Bapo forest, near Mbonge town (Meme, Sud-Ouest)."
llama3.2:3b,CAO6173,B,B,0.9,"[0.2, 0.7, 0.1]","[""Ambazonian Separatists ambushed and killed Cameroonian military officers."", ""Soldiers were shot and one decapitated with his head taken away."", ""Attack involved direct violence against military personnel.""]",0.91,Ambazonian Separatists (Cameroon),"On 14 June 2022, Ambazonian Separatists ambushed and killed 2 Cameroonian military officers in Boyo subdivision, coded to Fundong (Njinikom, Boyo,Nord-Ouest). One of the soldiers was shot while the other was decapitated and his head taken to an unknown location."
llama3.2:3b,CAO3369,B,B,0.9,"[0.2, 0.7, 0.1]","[""Military forces vs Ambazonian separatists in Mbokam village."", ""Firefight with civilian casualties and property damage reported."", ""Multiple sources disagree on victim identities (civilians only).""]",0.89,Military Forces of Cameroon (1982-),"On 12 June 2020, the military forces engaged in a fire fight with Ambazonian separatists in Mbokam village, Jakiri subdivision (Bui, Nord-Ouest), killing 5 civilians and 6 separatists (total of 11 fatalities), and burning at least two houses down. Other sources say all the victims were civilians."
llama3.2:3b,CAO9180,V,V,0.9,"[0.2, 0.3, 0.4, 0.1, 0.0, 0.0]","[""Key actors: State forces (military) vs Ambazonian Separatists"", ""Key actions: Military forces killed and took wounded separatists from private health facility"", ""Category rationale: Event involves killing of combatants, indicating violence""]",1.0,Military Forces of Cameroon (1982-),"Around 21 February 2023 (as reported), the state forces, coded as the military forces killed 2 Ambazonian Separatists around Bali (Bali, Mezam, Nord-Ouest). The military forces took the 2 wounded Separatists from a private health facility before killing them."
llama3.2:3b,CAO4284,B,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.999999]","[""Military forces acted against a female Boko Haram suicide bomber."", ""The bomber was attempting to detonate an explosive belt in a village."", ""This event involves the use of violence against a specific target.""]",1.0,Military Forces of Cameroon (1982-),"On 19 January 2021, the military forces killed a female Boko Haram suicide bomber before she could trigger her explosive belt in Djebrili village (Mayo-Tsanaga, Extreme-Nord)."
llama3.2:3b,CAO6147,V,V,1.0,"[0.9, 0.1, 0.0, 0.0, 0.0, 0.0]","[""Ambazonia separatists abducted bike riders and burnt their motorbikes."", ""Key actors involved are Ambazonia separatists and commercial bike riders."", ""Category V is chosen as the event involves violence against civilians.""]",0.99,Ambazonian Separatists (Cameroon),"On 1 June 2022, Ambazonia separatists abducted 9 commercial bike riders near Fundong (Njinikom, Boyo, Nord-Ouest) after they had participated in the 20th May celebration despite the ban imposed by the Separatists. The Separatists also burnt their motorbikes."
llama3.2:3b,CAO11576,S,V,0.9,"[0.2, 0.3, 0.4, 0.1, 0.0, 0.0]","[""Key actors: gendarmerie forces, chairman of traditional Council, Ambazonian Separatists."", ""Key actions: arrest, abduction, accusation of aiding separatist activities."", ""Category rationale: event involves military action against suspected separatist supporter.""]",1.07,Military Forces of Cameroon (1982-) Gendarmerie,"On 23 June 2023, the gendarmerie forces arrested the chairman of the traditional Council from his private residence in Kurume (Konye, Meme, Sud-Ouest). The military accused the arrrestee of aiding and abetting Ambazonian Separatists activities in this community. The civilians who leaked information to the military were later abducted by the Ambazonian Separatists (coded separately)."
llama3.2:3b,CAO7306,B,B,0.9,"[0.8, 0.1, 0.1]","[""Military forces clashed with Boko Haram militants in a neighborhood."", ""Soldiers were injured and equipment was seized by the military."", ""The event involves combat between armed groups, indicating a battle.""]",0.94,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 19 May 2023, the military forces of Kerawa (Rapid Intervention) clashed with Boko Haram (JAS) (likely) militants in Balatikse neighborhood in Mayo Moskota (Kolofata, Mayo-Sava, Extreme-Nord). 1 militant was killed while 3 soldiers seriously injured. 2 militants were captured. The military seized some equipment."
llama3.2:3b,CAO15366,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Military forces vs Ambazonian Separatists"", ""Key actions: Ambush and clash at Separatist hideout"", ""Category rationale: Clashes between military and separatist groups""]",1.01,Military Forces of Cameroon (1982-),"On 14 August 2024, after receiving a tip-off, security forces, coded as the military forces, ambushed and clashed with Ambazonian Separatists from the Restoration Forces faction at the Separatist hideout in Kandef, Muyuka subdivision (Muyuka, Fako, Sud-Ouest). 3 Separatists were killed and 4 others escaped with injuries. The military forces recovered weapons, including melee weapons and IED materials."
llama3.2:3b,CAO3034,P,P,0.9,"[0.1, 0.3, 0.2, 0.4, 0.0, 0.0]","[""French President's statements sparked protests in Garoua town."", ""Populations protested against the French President's comments on Ngarbuh killings."", ""Protests are a form of peaceful demonstration, not typically classified as violence.""]",1.1,Protesters (Cameroon),"On 25 February 2020, populations protested in Garoua town, Bardanke subdivision (Benoue, Nord), against statements by the French President about the Ngarbuh killings."
llama3.2:3b,CAO13051,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.1, 0.1]","[""ISWAP/Boko Haram militants targeted schools and training buildings."", ""Sheet metal roofs were removed as a destructive act."", ""Destruction of infrastructure indicates a strategic intent.""]",0.93,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Property destruction: Around 3 April 2024 (as reported), suspected ISWAP or Boko Haram militants removed sheet metal Roofs of schools and professional training buildings in Tchahack (Chahack) (Darak, Logone-et-Chari, Extreme-Nord)."
llama3.2:3b,CAO7398,V,V,0.9,"[0.8, 0.1, 0.05, 0.005, 0.0005, 0.0005]","[""Boko Haram militants attacked Gazla, a town in Chad's Extreme-Nord region."", ""The attack involved looting and stealing food items, with no mention of explosives."", ""No protests or riots were reported; the incident appears to be a localized attack.""]",1.02,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 18 June 2023, Boko Haram [JAS] militants attacked Gazla, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). 2 were killed and 1 was wounded. The militants looted houses and stole food items."
llama3.2:3b,CAO5436,B,B,0.9,"[0.1, 0.3, 0.4, 0.1, 0.05, 0.15]","[""Ambazonian separatists attacked military posts."", ""Soldiers were killed in the attacks."", ""Military involvement indicates a battle.""]",0.9,Ambazonian Separatists (Cameroon),"Around 13 September 2021, Ambazonian separatists attacked military posts in Ndu, Nkambe, and Noni (Bui, Nord-Ouest), killing 7 soldiers. Fatalities split across 3 events."
llama3.2:3b,CAO4519,S,E,1.0,"[0.9, 0.05, 0.005, 0.0005, 0.0002, 0.0008]","[""Residents retrieved IED planted by suspected Boko Haram fighters."", ""Army's rapid intervention forces defused it in Hadamari village."", ""No fatality and/or casualty reported.""]",0.94,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: On 2 April 2021, residents retrieved an IED planted by suspected Boko Haram fighters, and alerted the army's rapid intervention forces that intervened to defuse it in Hadamari village, Makary subdivision (Logone-Et-Chari, Extreme-Nord). No fatality and/or casualty reported."
llama3.2:3b,CAO6863,S,P,0.8,"[0.2, 0.1, 0.3, 0.4]","[""Unidentified persons set fire to the church, key actors unknown."", ""The letter claimed disputed land ownership, key action unclear."", ""Category rationale: Property destruction with potential underlying territorial dispute.""]",0.92,Unidentified Armed Group (Cameroon),"Property destruction: On 27 December 2022, unidentified persons set fire to the Mbu Catholic church in Akum (Santa, Mezam, Nord-Ouest). A letter was found by the burnt church that claimed that the church was on disputed land."
llama3.2:3b,CAO12930,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Ambazonian Separatists abducted civilians for non-payment of taxes."", ""Separatists demanded ransom in exchange for release."", ""Victims were held against their will, indicating coercion.""]",1.04,Ambazonian Separatists (Cameroon),"On 14 February 2024, Ambazonian Separatists abducted 8 civilians (6 men and 2 women) from their private residences in Moshie (Upper Bayang, Manyu, Sud-Ouest) for not paying Separatists-imposed taxes. The Separatists demanded a ransom of 100,000 Francs CFA from each victim for their release."
llama3.2:3b,CAO12982,E,E,0.9,"[0.8, 0.1, 0.1]","[""Unidentified armed group planted IED targeting self-defence militia members."", ""Self-defence militia member killed when stepping on detonated IED."", ""Event involves explosive device causing harm to civilians.""]",0.89,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated."
llama3.2:3b,CAO5584,B,B,0.9,"[0.1, 0.8, 0.1]","[""Military forces vs Ambazonian separatists in Ekona town."", ""Firefight with no fatalities reported."", ""No direct harm to civilians involved.""]",0.8,Military Forces of Cameroon (1982-),"On 3 September 2021, military forces engaged in fire fight with Ambazonian separatists in Ekona town, Bangem subdivision (Kupe-Manenguba, Sud-Ouest).There were no fatalities."
llama3.2:3b,CAO14786,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Boko Haram (JAS) militants."", ""Key actions: Abducted civilian with oxen and looted oxen."", ""Category rationale: Looting of property indicates violent action against civilians.""]",0.98,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 11 September 2024, Boko Haram (JAS) (likely) militants abducted a civilian with oxen between Bourvare and Kolofata, coded to Bourvare (Kolofata, Mayo-Sava, Extreme-Nord). The militants looted oxen."
llama3.2:3b,CAO6726,R,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Residents of Baboate; Key actions: Attacked civilians and set fire to property."", ""Category rationale: The event involves direct physical harm inflicted by residents on civilians."", ""No external military or government involvement is mentioned.""]",0.97,Rioters (Cameroon),"On 9 November 2022, residents attacked civilians in Baboate (Banka, Haut-Nkam, Ouest) injuring 4 people. The victims had earlier set fire to an apartment and cars, and demolished a house (coded as a separate event). They were handed over to the police."
llama3.2:3b,CAO14713,V,V,0.9,"[0.1, 0.3, 0.6]","[""Ambazonian Separatists abducted civilians suspected to have security force children."", ""Released after payment, indicating ransom demand."", ""Kidnapping for ransom suggests violence against civilians.""]",0.85,Ambazonian Separatists (Cameroon),"Around 5 August 2024 (as reported), Ambazonian Separatists abducted around 50 civilians in Bamali (Ndop, Ngo-Ketunjia, Nord-Ouest). The abductees were released after they paid an unspecified amount of money. It is suspected that they were abducted because their children were members of the security forces in the village."
llama3.2:3b,CAO3875,V,V,0.9,"[0.1, 0.3, 0.6]","[""Ambazonian separatists kidnapped a humanitarian truck driver"", ""No battles, explosions, protests, or riots reported"", ""Kidnapping is an act of violence against civilians""]",0.88,Ambazonian Separatists (Cameroon),"On 3 August 2020, Ambazonian separatists kidnapped a humanitarian truck driver in Bafia town (Fako, Sud-Ouest)."
llama3.2:3b,CAO15344,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.98]","[""Key actors: Ambazonian Separatists and military forces."", ""Key actions: Clashes at a private residence in Dibonda."", ""Category rationale: This event involves direct confrontation between opposing groups.""]",1.07,Military Forces of Cameroon (1982-),"On 15 August 2024, after receiving a tip-off, security forces, coded as the military forces, clashed with Ambazonian Separatists at a private residence in Dibonda (Toko, Ndian, Sud-Ouest) when the Separatists attempted to abduct the traditional ruler. 2 Separatists and the traditional ruler were killed."
llama3.2:3b,CAO13405,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Key actors: Ambazonian Separatists and Bui Unity Warriors factions."", ""Key actions: Clashed with travelling security forces in Wainamah."", ""Category rationale: This event involves a confrontation between groups, indicating a 'B' battle.""]",1.06,Ambazonian Separatists (Cameroon),"On 7 April 2024, Ambazonian Separatists from the Restoration Forces and the Bui Unity Warriors factions clashed with travelling security forces, coded as the military forces in Wainamah (Jakiri, Bui, Nord-Ouest). There were no fatalities."
llama3.2:3b,CAO13644,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Ambazonian Separatists abducted a civilian without apparent motive."", ""No mention of violence against civilians in the context of battles or protests."", ""Lack of explosive devices or reference to remote violence.""]",0.9,Ambazonian Separatists (Cameroon),"On 12 April 2024, Ambazonian Separatists abducted a civilian in T-junction in Bamenda (Bamenda 3, Mezam, Nord-Ouest) for an unknown reason."
llama3.2:3b,CAO8160,S,S,0.9,"[0.1, 0.2, 0.3, 0.2, 0.05, 0.35]","[""A military engineer is the key actor involved in looting."", ""The action was stealing a small-sized woofer speaker from a shop."", ""This event does not involve violence against civilians, battles, explosions, protests, or riots.""]",1.04,Military Forces of Cameroon (1982-),"Looting: Around 25 November 2023, a military engineer looted a shop in Yaounde (Yaounde 1, Mfoundi, Centre). He was caught after a CCTV caught him in action. He had stolen a small-sized woofer speaker."
llama3.2:3b,CAO3315,V,V,0.9,"[0.8, 0.1, 0.1]","[""Boko Haram is the key actor involved in the attack."", ""The attack on Kordo village involves taking away goods and injuring one person."", ""This event fits into the category of Violence against civilians.""]",0.92,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 1 June 2020, Boko Haram attacked Kordo village (Mayo-Sava, Extreme-Nord), injuring one person and taking away goods."
llama3.2:3b,CAO11331,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Ambazonian Separatists abducted a male teacher from his vehicle."", ""No battles, explosions, protests, or riots reported in the incident."", ""Abduction of a civilian indicates violent action against a specific target.""]",0.97,Ambazonian Separatists (Cameroon),"On 19 January 2024, Ambazonian Separatists abducted a male teacher from his vehicle in Nkwen (Bamenda - Nkwen, Bamenda 3, Mezam, Nord-Ouest)."
llama3.2:3b,CAO12120,V,V,0.9,"[0.2, 0.3, 0.5]","[""State security forces acted against a suspected separatist leader."", ""Security forces shot and killed the individual, then left his body."", ""The action involved lethal force used by state authorities.""]",0.87,Military Forces of Cameroon (1982-),"On 13 August 2023, state security forces, coded as military forces, shot and killed a suspected Ambazonian Separatist in Nkundu quarter in Njenka (Balikumbat, Ngo-Ketunjia, Nord-Ouest) and left his body by the road. He had been arrested earlier from his private residence after a tip-off."
llama3.2:3b,CAO2867,S,V,0.9,"[0.2, 0.3, 0.5]","[""Military forces attacked the village."", ""Set fire to several houses and targeted a specific location."", ""Targeting of a specific location indicates military action.""]",0.91,Military Forces of Cameroon (1982-),"On 20 January 2020, the military forces attacked the village of Babessi, in Balikumbat subdivision (Ngo-ketunjia, Nord-Ouest), and set fire to several houses."
llama3.2:3b,CAO11881,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""Ambazonian Restoration Forces are key actors."", ""They shot and killed a civilian at his house accusing him of collaboration."", ""This is an act of violence against a civilian.""]",1.02,Ambazonian Separatists (Cameroon),"On 26 September 2023, Ambazonian Restoration Forces shot and killed a civilian at his house in Mbakem (Manyu, Sud-Ouest) accusing him of collaboration with the government forces in identifying Ambazonian hideouts in Eyumodjock subdivision."
llama3.2:3b,CAO14855,P,P,0.9,"[0.1, 0.3, 0.4, 0.05, 0.05, 0.2]","[""Students and parents protested against the school principal."", ""Protesters demanded immediate removal of the principal."", ""The event involves a group of people expressing dissatisfaction.""]",0.89,Protesters (Cameroon),"On 9 September 2024, students and parents protested at Lycee de Moutouroua in Moutouroua (Moutourwa, Mayo-Kani, Extreme-Nord) to demand for the immediate removal of the school principal. The protesters accused the principal of mismanagement and failing to address their dissatisfaction on the principal's leadership style."
llama3.2:3b,CAO12454,B,B,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Ambazonian Separatists ambushed state security forces in Ikata."", ""State security forces were targeted by the Ambazonian Separatists."", ""The event involves a military engagement between two groups.""]",0.94,Ambazonian Separatists (Cameroon),"On 26 July 2023, Ambazonian Separatists from the Restoration Forces ambushed state security forces (coded as military) in Ikata (Fako, Sud-Ouest). Casualties unknown."
llama3.2:3b,CAO3437,B,B,0.9,"[0.2, 0.6, 0.1, 0.0, 0.0, 0.1]","[""Military forces vs Ambazonian separatists"", ""7-day military operation with armed clashes and fatalities"", ""Involvement of military in conflict against separatist camps""]",0.96,Military Forces of Cameroon (1982-),"Around 1 July 2020 (between 28 June - 4 July), the military forces staged a 7-day military operation dubbed 'NgokeBui' against Ambazonian separatists camps in Ngo-ketunjia and Bui (Bui, Nord-Ouest) departments. It included the Ebal, Verkei, Ngebsiba, Oku in Ndum, Njikijem, Elak, Njotim, Tadu, Bim and Kumbo central villages. Due to severe rain the separatists were alerted to the military's presence and fled before they arrived, but in some cases separatists stayed and engaged in armed clashes, that resulted in a total of 17 separatists and one soldier killed. Fatalities split across 5 events."
llama3.2:3b,CAO5288,V,V,0.9,"[0.8, 0.1, 0.05, 0.002, 0.003, 0.998]","[""Military forces acted against an individual in a residential area."", ""The victim was later identified as an Ambazonian separatist by the army."", ""This incident involves direct action against a person, not a group or event.""]",1.02,Military Forces of Cameroon (1982-),"On 4 July 2021, the military forces shot and killed one person at Below-Foncha neighborhood of Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest). The army later released a statement saying that they later found out that the victim was an Ambazonian separatist."
llama3.2:3b,CAO3573,B,V,0.9,"[0.2, 0.3, 0.5]","[""Military forces ambushed and arrested separatists in Muyuka town."", ""Three Ambazonian separatists killed an alleged government informant days ago."", ""No mention of civilians being directly targeted or harmed.""]",0.91,Military Forces of Cameroon (1982-),"On 13 August 2020, the military forces ambushed and arrested three Ambazonian separatists in their camp in Muyuka town (Fako, Sud-Ouest). The three arrested reportedly killed an alleged government informant days ago."
