model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
conflibert,NIG31252,V,V,0.5752686858177185,,,0.01,Police Forces of Nigeria (2015-2023),"On 3 May 2023, policemen beat up a man at Oko-Oba abattoir, coded to Agege (Agege, Lagos) over his refusal to submit his phone for a search. The policemen were attached to the Agege Abattoir police station."
conflibert,NIG24082,B,V,0.55650794506073,,,0.01,Police Forces of Nigeria (2015-2023),"On 16 March 2022, joint security operatives comprised of military, police and Niger State Vigilante Group members clashed with militiamen at the group's hideouts in or around Bangi (Mariga, Niger). A police officer was killed and the state's Commissioner claimed that over 100 militiamen were killed and 50 motorcycles were seized from the group. The operation took place following a discovered plan to attack the village and after the Nasko clash (coded separately). Fatalities coded as 101."
conflibert,NIG29271,B,V,0.5482049584388733,,,0.01,Police Forces of Nigeria (2015-2023),"On 19 December 2022, policemen clashed with an unidentified armed group when they raided their camp at Digare and Dajin Madam (Alkaleri, Bauchi), Gwana, Digare and Mansur [coded separately]. 12 members of the group were killed, others fled with bullet wounds, motorcycles and weapons were recovered. 12 fatalities split across 3 events coded as 4."
conflibert,NIG35533,S,V,0.5747818946838379,,,0.01,Military Forces of Nigeria (2023-),"Property destruction: On 10 March 2024, Nigerian troops destroyed a fire arms production factory belonging to IPOB/ ESN militants during a raid in Ekoli Edda, coded as Ekoli (Afikpo South, Ebonyi) and Amangwu Ohafia (coded separately). Two fabricated rifles, RPG bombs, 2 IPOB flags, welding and filing machines were recovered by the troops."
conflibert,NIG21528,P,B,0.5080521106719971,,,0.01,Protesters (Nigeria),"On 30 August 2021, commercial tricycle riders demonstrated and went on strike in Minna (Minna, Niger) over alleged extortion by the police, VIO and road safety officials."
conflibert,NIG24407,V,V,0.605617105960846,,,0.01,Zamfara Communal Militia (Nigeria),"On 13 April 2022, members of a Zamfara militia abducted 5 female students of the Zamfara state college of health science and technology without shooting in Tsafe (Tsafe, Zamfara). The abductees were abducted from a private quarters outside of the school's campus; one of them escaped from the abductors. An undisclosed amount was demanded as ransom, the victims were released around 15 April, sources report no ransom was paid."
conflibert,NIG39199,B,V,0.5084621906280518,,,0.01,Unidentified Cult Militia (Nigeria),"On 24 August 2024, two rival unidentified cult militias clashed and killed one person in Ojota (Kosofe, Lagos)."
conflibert,NIG20977,B,V,0.5081778168678284,,,0.01,Police Forces of Nigeria (2015-2023),"On 7 June 2021, Nigerian police clashed with a Kaduna communal militia along the Jagindi-Godo-Godo Road (Jemaa LGA, Kaduna) following a distress call about their kidnapping activities in the area. Three kidnapped victims were rescued. No reported fatalities."
conflibert,NIG29935,E,V,0.5626890063285828,,,0.01,Military Forces of Nigeria (2015-2023),"On 10 February 2023, the Nigerian Air Force carried out air strikes with rockets and bombs that targeted hundreds of Boko Haram [JAS faction] fighters who were holding a meeting on the fringes of Sambisa Forest Reserve in Gaizuwa, Bama LGA (Borno). Scores of fighters including high-ranking ones were killed, dozens of others sustained critical injuries."
conflibert,NIG38679,B,V,0.5063046216964722,,,0.01,Military Forces of Nigeria (2023-),"On 22 September 2024, the Nigerian troops clashed with IS/BH (JAS) and thwarted their attempted attack on some villages in Borno state, coded to Maiduguri (Maiduguri Metro, Borno). The troops killed three militants and recovered one light machine gun, one AK-47 rifle, two hand grenades, five AK-47 rifle magazines, and 200 linked Rounds of light Machine Gun."
conflibert,NIG23101,E,B,0.5400388836860657,,,0.01,Military Forces of Nigeria (2015-2023),"On 31 December 2021, the Nigerian military carried out air operations and killed two Zamfara militia leaders and other militiamen in Gusami forest and Tsamre village in Birnin Magaji LGA (Kiyawa, Zamfara)."
conflibert,NIG18637,E,V,0.5440391302108765,,,0.01,Military Forces of Nigeria (2015-2023),"On 18 October 2020, Nigerian Airforce troops conducted air strikes against Boko Haram along Tsilala (Dikwa LGA, Borno), killing militants and destroying their hideouts. Unknown fatalities coded as 10."
conflibert,NIG30582,P,B,0.5496286153793335,,,0.01,Protesters (Nigeria),"On 20 March 2023, women from Ovia South West constituency protested at the INEC office in Benin City (Oredo, Edo) against the declaration of their constituency's house of assembly election result as inconclusive."
conflibert,NIG29019,P,V,0.5037660002708435,,,0.01,Protesters (Nigeria),"On 7 December 2022, members of the Kaduna state chapter of ARPON protested at the Kaduna state police command (Kaduna North, Kaduna) to demand that the National Assembly urgently pass the two police bills that are before the house in order to address the challenges faced by its members."
conflibert,NIG37800,V,B,0.5191388130187988,,,0.01,Zamfara Communal Militia (Nigeria),"On 13 July 2024, a Zamfara militia attacked Ruwan Dawa village (Gusau, Zamfara). No further details."
conflibert,NIG34183,B,B,0.5152081251144409,,,0.01,Military Forces of Nigeria (2023-),"On 22 December 2023, the Nigerian troops of Operation Hadarin Daji clashed with the Sokoto militia in Saruwa (Goronyo, Sokoto) and Kubuta, Gundumi villages in Goronyo LGA and Bunwanga Gundumi forest in Isa LGA, coded separately. The troops released 52 hostages and destroyed the militia's enclaves. They killed several militiamen. Several coded as 3."
conflibert,NIG28719,E,V,0.5024556517601013,,,0.01,Military Forces of Nigeria (2015-2023),"Around 14 November 2022 (as reported), the Nigerian Air Force carried out air strikes on a Kaduna militia in Giwa LGA (Giwa, Kaduna), Chikun LGA and Kawara [coded separately]. Three militiamen were killed and abductees were rescued (Fatality split across 3 events, coded to 1)."
conflibert,NIG16237,P,B,0.5167510509490967,,,0.01,Protesters (Nigeria),"On 3 February 2020, women organizations in Enugu (Enugu North LGA, Enugu) demonstrated over police attacks on activists."
conflibert,NIG34308,B,B,0.5015155076980591,,,0.01,Unidentified Cult Militia (Nigeria),"On 28 December 2023, a suspected cult group attacked and stabbed one member of the Amotekun Corps with a knife at the entrance of the Osun State Polytechnic, Iree (Boripe, Osun). The Corp members had been invited to an Anti-cultism campaign on the campus, but the militia attacked them and prevented them from entering the campus. There were no fatalities."
conflibert,NIG35924,R,V,0.5170593857765198,,,0.01,Rioters (Nigeria),"On 5 April 2024, a mob killed three men at Ekpugrinya junction, coded to Ogoja (Ogaja, Cross River) after they were accused of stealing and selling a baby. The victims were set ablaze."
conflibert,NIG31774,V,B,0.5259743332862854,,,0.01,Sokoto Communal Militia (Nigeria),"On 17 June 2023, a Sokoto militia attacked civilians and rustled livestock from Tozai (Illela, Sokoto) and Garu [coded separately]. 10 persons were killed, split across two events and coded as 5."
conflibert,NIG38736,E,V,0.5370330810546875,,,0.01,Military Forces of Nigeria (2023-),"On 27 September 2024, the Nigerian Air Force launched airstrikes, killing twenty-three people at the Jika da Kolo village of Yadin Kidandan in Giwa LGA, coded to Kidandan (Kaduna). The Air Force claimed the strike was aimed at some militants who allegedly sought refuge in the village, and they successfully destroyed their logistics and about twenty militants. The community claimed the air strike killed 23 worshippers at a mosque, including children."
conflibert,NIG17392,R,V,0.5219530463218689,,,0.01,Rioters (Nigeria),"On 14 June 2020, youth in Ampang district (Mangu LGA, Plateau) burnt a police station over the alleged shielding of a suspect. Youths demanded the hand-over of the suspect, which police forces refused."
conflibert,NIG17675,B,V,0.5565020442008972,,,0.01,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 13 July 2020, Boko Haram/IS ambushed a civilian-military convoy at Jakana (Bama LGA, Borno) on the Maiduguri-Damaturu road. 15 civilians abducted, while casualties were unclear."
conflibert,NIG32509,B,B,0.5007361173629761,,,0.01,Military Forces of Nigeria (2023-),"On 15 August 2023, Nigerian troops and presumed ISWAP/ Boko Haram militants engaged in an armed clash in the vicinity of Gabchari (Konduga, Borno). Casualties are unknown."
conflibert,NIG16305,V,V,0.5161756277084351,,,0.01,Unidentified Armed Group (Nigeria),"On 9 February 2020, unidentified gunmen attacked Tyana in the Ra Hoss district (Riyom LGA, Plateau) and killed 3 residents. 1 resident sustained injuries."
conflibert,NIG16887,B,V,0.5036454200744629,,,0.01,Military Forces of Nigeria (2015-2023),"On 26 April 2020, Nigerian Armed Forces clashed with Boko Haram (JAS) at Miyanti, near Dar el Jamal (Borno, Bama) and killed 3 BH fighters. 1 NAF soldiers was injured."
conflibert,NIG26316,V,V,0.522785484790802,,,0.01,Police Forces of Nigeria (2015-2023),"On 15 September 2022, officials of Yakurr LGA task force beat up a civilian and caused him some burns on his body in Ugep (Yakurr, Cross River) following the victim's refusal to hand over his car keys to the officials who were dressed in mufti. The assailants fled after the victim was wounded."
conflibert,NIG38483,B,V,0.508425235748291,,,0.01,Military Forces of Nigeria (2023-),"On 12 September 2024, the Nigerian troops, in conjunction with Hybrid Forces, clashed with ISWAP and killed their commander and three other militants in Kashomeri village, also spelled as Kashomri (Konduga, Borno). The troops rescued four women and three children. There were four fatalities."
conflibert,NIG26763,B,B,0.5205211639404297,,,0.01,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 8 July 2021, ISWAP/Boko Haram clashed with the police along the Magumeri - Gajiram road near Garin Kuturu (Konduga LGA, Borno) after the group erected a illegal checkpoint on the road. A police officer was killed and an unidentified number of people were abducted."
conflibert,NIG31440,B,V,0.5299638509750366,,,0.01,Military Forces of Nigeria (2023-),"On 1 June 2023, troops of Operation Forest Sanity ambushed Kaduna Militia and killed three along Road Tsohon Kabai-Kubusu Forest, coded to Kakau (Chikun, Kaduna). The military recovered two AK 47 rifles, four magazines, 16 rounds of 7.62mm,hard drugs, assorted charms and one motorcycle."
conflibert,NIG36281,B,B,0.5028858780860901,,,0.01,Military Forces of Nigeria (2023-),"Around 23 April 2024 (as reported), the Nigerian troops clashed with ISWAP, attempting to plant IED in Timbuktu near Damboa (Damboa, Borno). The troops killed the insurgents. Unspecified fatalities coded as 3."
conflibert,NIG39310,S,V,0.5600038170814514,,,0.01,Unidentified Armed Group (Nigeria),"Property destruction: On 18 September 2024, an unidentified armed group vandalized the Nigeria Union of Journalists secretariat in Asaba (Oshimili South, Delta). They went away with an air conditioning unit."
conflibert,NIG37464,V,V,0.5535340309143066,,,0.01,Police Forces of Nigeria (2023-),"On 21 June 2024, a policeman shot and killed a man in a plaza at Gwarinpa (Abuja Municipal, FCT). The victim was running away from his colleagues nearby following a disagreement between them, before he was shot in the leg and he bled to death when he sort refuge in the plaza where the policeman was."
conflibert,NIG15985,B,B,0.5019241571426392,,,0.01,Military Forces of Nigeria (2015-2023),"On 3 January 2020, Nigerian Armed Forces regained Matiri (Konduga, Borno), Sheworam, Charikwenti, Burmari and Goni Bukarti from ISWAP. In the operations 6 ISWAP fighters were arrested and 461 kidnapped civilians were rescued."
conflibert,NIG17300,V,V,0.5381246209144592,,,0.01,Unidentified Communal Militia (Nigeria),"On 6 June 2020, unidentified gunmen attacked Maigoge (Bali LGA, Taraba) and killed 4 residents. The attack is believed to be related to the ongoing Tiv-Jukun conflict in the area."
conflibert,NIG19433,P,V,0.5171709656715393,,,0.01,Protesters (Nigeria),"On 12 January 2021, members of the Abubakar Tafawa Balewa University chapter of the Senior Staff Association of Nigerian Universities and Non-academic Staff Union of Universities staged protests in Bauchi State over unfair labor practices, the non-payment of salaries, and the failure of the federal government to implement the Memorandum of Understanding it entered with the Unions."
conflibert,NIG20259,B,V,0.514105498790741,,,0.01,Military Forces of Nigeria (2015-2023),"On 26 March 2021, ISWAP fighters clashed with Nigerian military troops between Kanamma (Yunusari LGA, Yobe) and Gargada town in Yobe State, allegedly killing and wounding a number of soldiers. Unknown fatalities coded as 3."
conflibert,NIG16911,E,V,0.559180498123169,,,0.01,Military Forces of Nigeria (2015-2023),"On 30 April 2020, Nigerian Armed Forces conducted air strikes against an ISWAP camp at Parisu (Abadam, Borno). Facilities were destroyed and 'some' ISWAP fighters killed. Some fatalities coded as 3."
conflibert,NIG21717,V,V,0.5384640693664551,,,0.01,Sokoto Communal Militia (Nigeria),"On 13 August 2021, armed militia attacked Tulutu village, (Goronyo LGA, Sokoto state). 9 persons were killed, 17 abducted and 19 injured in attacks in several areas of Goronyo. About 570 people have reportedly fled to neighboring Niger republic. Fatalities split across 3 events, coded as 3."
conflibert,NIG17438,P,B,0.512699544429779,,,0.01,Protesters (Nigeria),"On 18 June 2020, hundreds of mototaxi drivers demonstrated in Abeokuta (Abeokuta South LGA, Ogun) over the increase of levies imposed by the State Government."
conflibert,NIG21210,B,B,0.531951904296875,,,0.01,Military Forces of Nigeria (2015-2023),"On 26 June 2021, military and police members of the Task Force killed two kidnappers in Koton-Karfe (Kogi LGA, Kogi)."
conflibert,NIG19363,V,V,0.5168840289115906,,,0.01,Unidentified Armed Group (Nigeria),"On 28 December 2020, unidentified armed men attacked Runka Community (Safana LGA, Katsina), killing a relative of a lawmaker representing Safana and abducting a newly-wedded couple."
conflibert,NIG38277,B,V,0.5056655406951904,,,0.01,Military Forces of Nigeria (2023-),"On 27 August 2024, the Nigerian troops ambushed some fleeing Jimmu Sumoli-led Zamfara militiamen and shot ten dead in Magamin Diddi village in Maradun LGA, coded to Faru Magami (Maradun, Zamfara). The militiamen escaped from a clash with the troops in Matusgi, coded separately."
conflibert,NIG34832,V,V,0.5767606496810913,,,0.01,Unidentified Cult Militia (Nigeria),"On 31 January 2024, a suspected cult militia shot and killed a police inspector after raiding his house in Afaha Ube within the Uyo metropolis (Uyo, Akwa Ibom). The militia, numbering over ten, invaded the police residence and shot fire sporadically to scare the residents away before killing the police officer. The militia cut off the victim's head, placed it beside his body, and fled. A source reported the killing could be a reprisal for the police action."
conflibert,NIG19271,B,V,0.517694890499115,,,0.01,Military Forces of Nigeria (2015-2023),"On 16 December 2020, ISWAP militants clashed with Nigerian troops at Njimtilo (Kala/Balge LGA, Borno), allegedly killing five soldiers and seizing weapons and ammunition. Property damage additionally reported."
conflibert,NIG28844,V,V,0.5407636165618896,,,0.01,Unidentified Armed Group (Nigeria),"On 18 November 2022, an unidentified armed group attacked and killed a former Enugu state commissioner and his brother at Nkpokolo, Achi (Oji River, Enugu). The former commissioner was also a former local government chairman. The reason for the attack is unknown."
conflibert,NIG34713,B,V,0.5520063638687134,,,0.01,Police Forces of Nigeria (2023-),"On 24 January 2024, police clashed with an unidentified armed group while raiding their hideouts in Ukya village (Toto, Nassarawa). The police shot and killed a member of the group while others escaped with gun wounds. Fourteen hostages were rescued after the clash. There was one fatality."
conflibert,NIG22047,P,B,0.5296664237976074,,,0.01,Protesters (Nigeria),"On 22 September 2021, about 49 former workers of Total E&P protested against their alleged forceful retrenchment in Port Harcourt (Port Harcourt, Rivers)."
conflibert,NIG18099,E,V,0.5573388934135437,,,0.01,Military Forces of Nigeria (2015-2023),"On 3 September 2020, the Nigerian Airforce conducted airstrikes against Kaduna Communal Militias at their hideout located in Kwaimbana forest, Kaduna State. Reported fatalities. Unknown fatalities coded as 3."
conflibert,NIG35581,B,V,0.5538639426231384,,,0.01,Military Forces of Nigeria (2023-),"On 21 March 2024, the police and other security agencies, likely to be the military, clashed with the IPOB/ESN in their hideout in the Omni community forest in Izzi LGA, coded to Izi (Izzi, Ebonyi). The government forces killed three militiamen and arrested five. Others escaped and fled into the bush. One AK47 rifle with 16 rounds of live ammunition, a bag containing 2,000 rounds of live ammunition, A Police Warrant Card, and an Identity Card were recovered. There were three fatalities."
conflibert,NIG37066,B,V,0.5154120922088623,,,0.01,Police Forces of Nigeria (2023-),"On 27 May 2024, police forces in collaboration with a Fulani local defense militia (coded as Lokoja Communal Militia) engaged an unidentified armed group of three in an armed clash at Ankumi forest in the Obajana area (Lokoja, Kogi). Two members of the group were killed, the other one was wounded."
conflibert,NIG39131,B,V,0.5603631734848022,,,0.01,Islamic State West Africa Province (ISWAP),"On 15 September 2024, ISWAP and Boko Haram (JAS) clashed around Lingir (Monguno, Borno). The clash spilled over to the following day, coded separately. An unspecified number of militants were killed. Unknown fatalities coded as 10."
conflibert,NIG16039,E,V,0.5390909910202026,,,0.01,Military Forces of Nigeria (2015-2023),"Around 10 January 2020, Nigerian Air Force conducted air strikes against an ISWAP camp in Kollaram at Lake Chad near Gudumbali (Guzamala, Borno), Structures were destroyed and an unreported number of ISWAP fighters killed. Unknown number of fatalities coded as 10."
conflibert,NIG19847,B,V,0.537308394908905,,,0.01,Police Forces of Nigeria (2015-2023),"On 17 February 2021, a Katsina communal militia attacked Dan Musa town (Dan Musa LGA, Katsina) but were repelled by Nigerian police operatives. One reported fatality. Nigerian police also recovered weapons and ammunition."
conflibert,NIG28012,B,V,0.5208280682563782,,,0.01,Military Forces of Nigeria (2015-2023),"On 2 July 2022, Nigerian troops clashed with Boko Haram (JAS) militants along Damaturu-Maiduguri road, coded to Ngamdu (Kaga, Borno). Casualties are unknown."
conflibert,NIG35200,B,V,0.559574544429779,,,0.01,Police Forces of Nigeria (2023-),"On 15 February 2024, the Nigerian police clashed with a Kaduna militia trying to abduct some commuters along the Tumburku-Galadimawa Road, coded to Galadimawa (Giwa, Kaduna). The militiamen in large numbers, had blocked the road before the police engaged them. They fled into the bush with gun wounds. The police recovered an AK47 rifle, three AK47 magazines, five rounds of 7.62 x 39mm live ammunition, a Techno mobile phone and two Bajaj motorcycles. There were no fatalities."
conflibert,NIG36315,S,V,0.6174916625022888,,,0.01,Military Forces of Nigeria (2023-),"Property destruction: Around 24 April 2024 (as reported), Nigerian troops and Katsina state Civilian JTF cleared suspected hideouts of Katsina militias at Shawu, Dugun Fakwu and Tafki villages in Faskari LGA (Katsina). One fabricated gun and other weapons were recovered."
conflibert,NIG38764,B,B,0.5255928635597229,,,0.01,Police Forces of Nigeria (2023-),"On 29 September 2024, police engaged suspected IPOB militants in a firefight, killing one along the Igbo Ukwu/Ezinifite/Uga axis of Aguata LGA, coded to Igbo-Ukwu (Anambra). Police recovered two AK-47 rifles, one pump-action gun, two magazines loaded with live ammunition, 15 live cartridges, and a black Prado Jeep with two different plate numbers."
conflibert,NIG16259,R,V,0.5000669360160828,,,0.01,Rioters (Nigeria),"On 3 February 2020, moto taxis drivers demonstrated and made bonfires on roads in Ijora (Apapa LGA, Lagos) over the ban of their business in various parts of Lagos state. Police forces engaged them in a battle and fired live ammunition. 3 people were killed."
conflibert,NIG27359,V,V,0.523120105266571,,,0.01,Zamfara Communal Militia (Nigeria),"On 15 January 2022, Zamfara militiamen abducted nine civilians from Nahuche (Bungudu, Zamfara). There are no reports about ransom demands."
conflibert,NIG18033,P,B,0.5244304537773132,,,0.01,Protesters (Nigeria),"Around 26 August 2020 (as reported), poultry farmers staged a protest at the Government House in Enugu (Enugu North LGA, Enugu) over multiple taxation and other harsh conditions imposed on them."
conflibert,NIG33543,V,B,0.5652692914009094,,,0.01,Unidentified Armed Group (Nigeria),"On 22 October 2023, an unidentified armed group shot and killed one person at Alu Oko, Ebge Egume, Aja-Odi, coded to Agojeju (Ofu, Kogi). No further details."
conflibert,NIG29112,B,V,0.5831078886985779,,,0.01,Military Forces of Nigeria (2015-2023),"On 19 December 2022, Nigerian troops in collaboration with the police and DSS clashed with IPOB militants when they raided their camp at Umuleje Amaeze in Ishielu LGA (Ebonyi). Four militants were killed, weapons, ammunition, 13 military hand grenades and other items were recovered."
conflibert,NIG20742,B,V,0.5391433238983154,,,0.01,Military Forces of Nigeria (2015-2023),"On 18 May 2021, a Zamfara communal militia invaded Dansadau (Dan Sadau) (Maru LGA, Zamfara), carting away about 300 cows and looting shops. Property damage also reported. Nigerian military security operatives tried to repel the attack, but were overpowered."
conflibert,NIG36311,S,V,0.573681652545929,,,0.01,Military Forces of Nigeria (2023-),"Property destruction: Around 17 April 2024 (week of), Nigerian troops of Operation Hadin Kai destroyed ISWAP/ Boko Haram strongholds at Gorigi (Damboa, Borno), Abulam, Ajigin, Buk, Dusula and Talala (locations coded separately)."
conflibert,NIG26015,V,V,0.5201184749603271,,,0.01,Unidentified Armed Group (Nigeria),"On 3 September 2022, an unidentified armed group shot and killed an NSCDC operative [presumed to be off-duty] and abducted three persons from the vehicle they were traveling in one the Oke Ako- Irele road (Ikole, Ekiti). The assailants shot at the vehicle during the attack, a ransom of 30 million naira has been demanded for the abductees' release. The abductees were released after 5 million naira and 100 thousand naira worth of recharge cards were provided, the police denied any ransom payment and claimed to have rescued them."
conflibert,NIG37868,V,V,0.5013736486434937,,,0.01,Police Forces of Nigeria (2023-),"On 2 August 2024, police fired shots and killed three people attempting to vandalize the food storage belonging to an INGO in Potiskum town (Potiskum, Yobe). The vandalization resulted from nationwide hunger protests declared by the youths in the country. The vandals defied a curfew imposed by the state government to douse tension."
conflibert,NIG37606,P,B,0.532496988773346,,,0.01,Protesters (Nigeria),"On 6 July 2024, FCT women protested and marched from Unity fountain Maitama to the presidential villa in Abuja (Abuja Municipal, FCT) to denounce the rift between the FCT minister and senator representing the FCT."
conflibert,NIG38413,P,B,0.5179654359817505,,,0.01,Protesters (Nigeria),"On 5 August 2024, residents protested along Olympia Road in Sapele (Sapele, Delta) over alleged bad governance and the harsh economic conditions in Nigeria."
conflibert,NIG36054,E,V,0.5034851431846619,,,0.01,Military Forces of Nigeria (2023-),"Around 13 April 2024 (between 12 April - 13 April), NAF conducted an airstrike that targeted and destroyed an illegal refining site and four boats loaded with illegally refined crude oil products at Yellow Island, Cawthorne Channel and Idama (Akukutoru, Rivers). The airstrikes lasted across different locations for two days (coded separately)."
conflibert,NIG16472,B,V,0.5320576429367065,,,0.01,Military Forces of Nigeria (2015-2023),"On 27 February 2020, Nigerian Armed Forces clashed with ISWAP militants during clearance operations in Baga (Kukawa, Borno). 3 ISWAP fighters were killed and 2 NAF soldiers injured."
conflibert,NIG37282,V,V,0.5823262929916382,,,0.01,Police Forces of Nigeria (2023-),"On 12 June 2024, a policeman shot and killed a civilian at a checkpoint along Zamara - Yauri road (Yauri, Kebbi). The incident was a result of a money related disagreement between the policeman and the victim."
conflibert,NIG20827,B,V,0.5484890341758728,,,0.01,Police Forces of Nigeria (2015-2023),"Around 26 May 2021 (as reported), Nigerian police operatives clashed with a Katsina communal militia at Kafur, Danja, Dutsinma, Safana, Batsari and Funtua Local Government Areas in Katsina State, killing five militiamen and recovered 69 rustled cows. 16 suspects were also arrested. Fatalities split across 6 events."
conflibert,NIG35373,B,V,0.5327042937278748,,,0.01,Military Forces of Nigeria (2023-),"On 2 March 2024, troops of the Nigerian Army engaged IPOB/ ESN militants in an armed clash at their suspected crossing point in Akawa Nnaeto general area, coded to Nkwoagu Isuochi (Nneochi, Abia). The militants fled into the bushes, while the troops recovered a load rifle, ammunition and magazines. No casualties."
conflibert,NIG37803,S,V,0.5830910801887512,,,0.01,Zamfara Communal Militia (Nigeria),"Movement of forces: On 13 July 2024, members of a Zamfara militia were sighted along the Aukie-Gidan Inna and Gwali, coded to Gidan Dan Inna (Bungudu, Zamfara). No further details."
conflibert,NIG36183,P,V,0.5423358082771301,,,0.01,Protesters (Nigeria),"On 25 January 2022, youths of Ariam Elu Elu village mobilized villagers who protested in the area against the inauguration of a fish farm by the National Agricultural Land Development Agency. The protesters claimed that project was a land grabbing scam. Location coded to Isiala Oboro (Ikwuano, Abia)."
conflibert,NIG36957,B,B,0.5110575556755066,,,0.01,Black Axe (Nigeria),"On 23 May 2024, the Aye cult (Black Axe) and the Vikings clashed and killed one cult member in the Jenta Adamu area, Jos (Jos North, Plateau). The confrontation lingered till the following day, coded separately."
conflibert,NIG15981,B,V,0.5026889443397522,,,0.01,Military Forces of Nigeria (2015-2023),"On 3 January 2020, Nigerian Armed Forces regained Matiri, Sheworam, Charikwenti, Burmari (Kaga, Borno) and Goni Bukarti from ISWAP . In the operations 6 ISWAP fighters were arrested and 461 kidnapped civilians were rescued."
conflibert,NIG35600,E,V,0.5347196459770203,,,0.01,Military Forces of Nigeria (2023-),"On 15 March 2024, NAF carried out an airstrike that was targeted at a Niger militia's logistics storage place at Palele (Shiroro, Niger). The NAF claimed that the strike followed a confirmation of a cache of weapons at the location, which was destroyed. Casualties are unknown."
conflibert,NIG23271,V,V,0.5056145191192627,,,0.01,Unidentified Armed Group (Nigeria),"On 19 January 2022, armed individuals abducted an employee of memorial hospital Sabon Barki, in or around Gindiri (Mangu, Plateau). There are no reports about demands for ransom."
conflibert,NIG21374,B,V,0.5062372088432312,,,0.01,Military Forces of Nigeria (2015-2023),"On 17 May 2021, the security forces clashed with ISWAP members in a camp in Bosso LGA (Niger) [coded Maikonkele]. 25 fighters were killed, including a local commander."
conflibert,NIG34999,B,V,0.5239134430885315,,,0.01,Police Forces of Nigeria (2023-),"On 14 February 2024, the police and vigilantes engaged the Sokoto militia in a firefight on the outskirts of Gigani village (Gwadabawa, Sokoto). The militia had shot a boy in his leg when the victim was fetching water from a well, and the police responded. The police killed one of the militiamen in the encounter and recovered a GPMG Rifle with six live ammunition. There was one fatality."
conflibert,NIG20518,R,V,0.5937522053718567,,,0.01,Rioters (Nigeria),"On 22 April 2021, a riot took place inside the Kurmawa Custodial facility in Kano (Kano Municipal LGA, Kano) over the alleged poor quality food in the facility. Police sources however report that the riot was over an attempt by officers to retrieve illicit items from inmates."
conflibert,NIG28692,B,B,0.5168977975845337,,,0.01,Military Forces of Nigeria (2015-2023),"On 10 November 2022, Nigerian troops clashed with a Zamfara militia that had come to evacuate the remains of their colleagues that were killed the previous day [coded separately] at Gando forest, coded to Bukuyum (Bukkuyum, Zamfara). Hundreds of militia members were killed, coded as 100."
conflibert,NIG19691,B,B,0.5014134049415588,,,0.01,Police Forces of Nigeria (2015-2023),"Around 5 February 2021 (as reported), a Kaduna Communal Militia clashed with Nigerian police forces following an attack at Kuyello Village (Birnin-Gwari LGA, Kaduna). One reported fatality and two reported injuries."
conflibert,NIG22237,B,V,0.5352360606193542,,,0.01,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"On 10 October 2021, Nigerian military forces repelled an attack by ISWAP [Lake Chad faction] in Aulari (Konduga, Borno). The military forces engaged ISWAP gun trucks with rockets; three gun trucks were burnt, one was immobilized. An unspecified number of ISWAP members were killed; unknown fatalities coded as 10."
conflibert,NIG18632,V,B,0.5056360363960266,,,0.01,Police Forces of Nigeria (2015-2023) NSCDC: Nigeria Security and Civil Defence Corps,"On 17 October 2020, Nigeria Security and Civil Defence Corps with personnel of the Port Harcourt Electricity Distribution Company assaulted a Punch Newspaper Journalist at his residence in Uyo (Uyo LGA, Akwa Ibom) over the non-payment of a bribe, inflicting serious injuries on the victim."
conflibert,NIG25044,B,V,0.5442834496498108,,,0.01,Military Forces of Nigeria (2015-2023),"On 2 June 2022, Nigerian troops trailed members of a Benue communal militia to their hideout, engaged them in an armed clash and killed three of them. The clash was the second after the troops cleared the militias' camps, location coded to the first camp in Katsina-Ala (Katsina Ala, Benue)."
conflibert,NIG38976,P,B,0.5024051070213318,,,0.01,Protesters (Nigeria),"On 14 October 2024, hundreds of the Polytechnic Ibadan students shut the institution's gate in Ibadan (Ibadan North West, Oyo) over the school's failure to mobilize them for the National Youth Service Corps."
conflibert,NIG37774,B,V,0.5081762671470642,,,0.01,Military Forces of Nigeria (2023-),"On 24 July 2024, the Nigerian troops and NSVC ambushed and killed over 100 Niger militia around the Akere axis of Kundu, coded to Kundu (Rafi, Niger). The militants left their motorcycles and moved on foot, trying to invade a community when the military attacked them."
conflibert,NIG35124,S,V,0.5636265873908997,,,0.01,Military Forces of Nigeria (2023-),"Movement of forces: On 18 February 2024, a joint team of security operatives comprised of soldiers and police forces were deployed in Apa Local Government Area (Apa, Benue) coded to Ugbokpo to commence an operation in the local government area. The deployment followed the attacks in the area and is aimed at restoring peace."
conflibert,NIG36519,E,V,0.5130637288093567,,,0.01,Military Forces of Nigeria (2023-),"On 3 May 2024, the air component of Operation Hadin Kai conducted an airstrike which targeted Boko Haram/ ISWAP militants at Chinine (Gwoza, Borno). Seven gun trucks which were observed at the location were targeted, several militants were killed and logistics were destroyed. Fatalities coded as 10."
