model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm,reasoning
llama3.2:3b,CAO13826,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Looting: On 21 June 2024, Boko Haram (JAS) (likely) militants looted bikes, motorbikes, plates, and food items from farmers in Maloumri (Kolofata, Mayo-Sava, Extreme-Nord). The militants withdrew when the military forces from the Rapid Intervention arrived.",0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO4885,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 3 May 2021, the military forces raided Tadu and Mbiim villages, Kumbo subdivision (Bui, Nord-Ouest). They shot and injured one civilian in Mbiim.",0.79,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO3160,S,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.02, ""R"": 0.03, ""S"": 0.88}","On 6 April 2020, the Southern Cameroon Restoration Forces attacked the council building in Ndu town (Donga-Mantung, Nord-Ouest), partly burning the building.",0.75,Ambazonian Separatists (Cameroon) Restoration Forces,
llama3.2:3b,CAO12122,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 13 August 2023, state security forces, coded as the military forces, shot and killed 1 Ambazonian Separatist and left his body along the Kumba - Mamfe road in Kurume (Konye, Meme, Sud-Ouest). They had arrested the Separatist over a year ago.",0.74,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO14016,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 18 May 2024, Ambazonian Separatists kidnapped a commercial motorcycle rider along the main road of Lassin (Noni, Bui, Nord-Ouest). They also seized four motorcycles, including three from other riders. The kidnapped rider was released after paying an unspecified amount of money as ransom. He was accused of violating a lockdown against the National Day celebrations.",0.81,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO6455,B,B,0.9,"{""V"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.99}","On 5 August 2022, the Kousseri gendarmerie clashed with unidentified armed group (bandits) in Kousseri ((Kousseri, Logone-et-Chari, Extreme-Nord). The armed bandits were specialized in motorbike theft. The gendarmeries were able to recover a motorbike belonging to a gendarme officer and to aid organization CODAS CARITAS. Unknown fatalities.",0.78,Military Forces of Cameroon (1982-) Gendarmerie,
llama3.2:3b,CAO5921,S,S,0.9,"{""V"": 0.05, ""B"": 0.01, ""E"": 0.02, ""P"": 0.0, ""R"": 0.0, ""S"": 0.92}","Around 14 March 2022 (from 13 - 15 March), 163 Boko Haram (JAS) (likely) fighters handed themselves to the military in Kolofata (Kolofata, Mayo-Sava).",0.79,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO13426,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Around 11 May 2024 (as reported), suspected Boko Haram (JAS) (likely) militants slit the throats, shot and killed 4 civilians in the bush in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). The bodies and a head of a victim were found by the self-defence militia.",0.76,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO10957,B,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 22 December 2023, the military forces shot to death five Ambazonian Separatists at a vehicle checkpoint in Bwabwa (Bum, Boyo, Nord-Ouest).",0.75,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6620,S,V,0.8,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.01, ""P"": 0.005, ""R"": 0.002, ""S"": 0.003}","Looting: On 27 September 2022, suspected Boko Haram (JAS) (likely) fighters looted a broken-down civilian vehicle in Goumouldi (Kolofata, Mayo-Sava, Extreme-Nord). Food and other civilian items were stolen.",0.78,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO14633,S,E,1.0,"{""V"": 0.0, ""B"": 0.0, ""E"": 1.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Defusal: On 26 June 2024, the security forces, coded as the military forces, defused an IED planted by the Ambazonian Separatists from the ADF faction in Kendem (Upper Bayang, Manyu, Sud-Ouest) after being alerted by motorbike riders of the Separatist presence.",0.8,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO4493,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 March 2021, Boko Haram fighters ambushed a civilian on the road from Zanga to Djebrili village, Mayo Moskota subdivision (Mayo-Tsanaga, Extreme-Nord). They took away his motorbike.",0.77,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO5127,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 April 2021, the military forces opened fire on a local NGO car at a checkpoint in Mamfe town (Manyu, Sud-Ouest), injuring two staff members of the NGO.",0.81,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO9051,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 23 May 2022, military forces killed a man at the Finance Junction in Bamenda city (Bamenda 1, Mezam, Nord-Ouest). Locals in the early hours of the morning discovered the dead body dumped by the road.",0.81,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO3199,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","On 20 April 2020, the military's rapid intervention battalion ambushed Boko Haram fighters on the Maloumri-Amchide road, in Kolofata subdivision (Mayo-Sava, Extreme-Nord), killing 3 and arresting 3 others.",0.68,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
llama3.2:3b,CAO12201,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Other: On 11 August 2023, Ambazonian Separatists fired gunshots in the air and rounded up civilians in Ikiliwindi Mile 10 (Meme, Sud-Ouest). They accused the population of collaborating with state security forces and threatened to kill anyone who collaborated with them.",0.74,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO4717,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","On 28 October 2020, the military forces engaged in fire fight with Ambazonian separatists in Bambalang town (Ngo-ketunjia, Nord-Ouest), resulting in 5 people getting killed.",0.72,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6575,B,B,0.9,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.003, ""R"": 0.002, ""S"": 0.008}","On 22 September 2022, Cameroonian military forces clashed with suspected Boko Haram (JAS) (likely) fighters in Limina, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). Unknown fatalities or injuries The assailants were about to attack civilians when the military intervened.",0.77,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO12475,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 July 2023, state security forces (coded as military) shot and injured a civilian along the road in Mamfe commune, coded to Mamfe (Manyu, Sud-Ouest). They shot him after he attempted to flee when they stopped him. He later died from his injuries.",0.91,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO9505,B,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 10 October 2022, the military forces ambushed and killed 2 suspected Ambazonian Separatists in Bole Bakundu near Bole (Meme, Sud-Ouest).",0.91,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO14871,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 20 July 2024, Ambazonian Separatists from the Restoration Forces faction abducted the traditional ruler of Betock village from his private residence in Betock (Nguti, Kupe-Manenguba, Sud-Ouest). The Separatists accused him of attending a meeting with Government authorities and security forces.",0.81,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO3024,B,V,0.9,"{""V"": 0.9, ""B"": 0.01, ""E"": 0.005, ""P"": 0.0005, ""R"": 0.0002, ""S"": 0.002}","On 23 February 2020, Boko Haram attacked the village of Magam Arabe, near Amtchoukouli, in Fotokol subdivision (Logone-Et-Chari; Extreme-Nord). They took away goods, prompting a rake operation by the military forces, who retrieved 7 sheep and one gun from the assailants.",0.92,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO2871,B,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 21 January 2020, the military forces attacked an Ambazonian separatists' camp in Kossala village, Kumba subdivision (Ndian, Sud-Ouest) [coded: Kumba], killing two Ambazonian separatists. The military also rescued 23 children hostages.",0.93,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO13818,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 April 2024, security forces, coded as the military forces, beat and injured a civilian on the highway in Bokova (Lower Bokova) (Buea, Fako Sud-Ouest) for an unknown reason. There were no fatalities.",0.87,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO12171,S,E,1.0,"{""V"": 0.0, ""B"": 0.0, ""E"": 1.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Defusal: On 27 August 2023, state security forces, coded as the military forces, acting on a tip-off, defused an IED planted by Ambazonian Separatists in Njinikom (Njinikom, Boyo, Nord-Ouest) targeting civilian spectators during a football tournament that was organized by the municipality's mayor. There were no fatalities.",0.87,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO2836,V,V,0.9,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.01, ""P"": 0.002, ""R"": 0.001, ""S"": 0.001}","On 13 January 2020, the military forces attacked Kumbo town, in Jakiri subdivision (Bui, Nord-Ouest). They reportedly killed one person, and burnt over 8 houses in several areas of the town.",0.92,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO3794,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 23 October 2020, the military forces killed one person and burnt properties during a raid in Bamessing town (Ngo-ketunjia, Nord-Ouest).",0.74,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6033,B,B,0.9,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.003, ""R"": 0.002, ""S"": 0.004}","Around 26 April 2022, the Cameroonian military conducted a raid and clashed with Ambazonian separatists fighters in Batibo (Batibo, Momo, Nord-Ouest), killing 14 separatists fighters in 3 locations of Batibo, Ndu and Mbonge. 14 fatalities split across 3 events.",0.74,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO7171,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 15 March 2023, police officers attacked university students in Buea (Buea, Fako, Sud-Ouest). A student was tortured to death. The police dressed in civilian clothes had arrested the two students from a hotel. The whereabouts of the other student is not known. They were suspects in the Race of Hope marathon explosion.",0.72,Police Forces of Cameroon (1982-),
llama3.2:3b,CAO6702,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Looting: On 29 October 2022, suspected Boko Haram (JAS) looted civilians along the Limani - Mora road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). The assailants stole motorbikes, mobile phones and money.",0.78,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO8356,B,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.94}","On 29 December 2023, Boko Haram militants [JAS faction] clashed with the Gendarmerie forces in Nguetchewe (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord), Casualties unknown.",0.69,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO14833,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Looting: On 7 July 2024, Ambazonian Separatists extorted an unspecified amount of money from civilians at an illegal checkpoint on the main road in Kurubei (Batibo, Momo, Nord-Ouest).",0.79,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO4947,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 13 January 2021, a joint police and military forces operation was conducted in Mudeka village, Tiko subdivision (Fako, Sud-Ouest), resulting in 86 people getting arrested.",0.79,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6842,B,B,0.9,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.005, ""R"": 0.002, ""S"": 0.003}","On 14 December 2022, the Cameroonian military forces clashed with suspected Boko Haram (JAS) (likely) fighters in Ganse (Kolofata, Mayo-Sava, Extreme-Nord) leading to the death of 4 fighters. Their corpses were found by a civilian who alerted the Cameroonian military forces (Rapid Intervention).",0.75,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO16029,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 22 October 2024, Ambazonian Separatists abducted a male civilian from his private residences in Bamenda - Nkwen (Bamenda 3, Mezam, Nord-Ouest) for an unknown reason.",0.76,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO13708,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Looting: Around 25 May 2024 (as reported), Boko Haram (JAS) (likely) militants looted food items, clothing, household goods and small farm animals in Medeguer (Koza, Mayo-Tsanaga, Extreme-Nord).",0.81,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO5307,S,V,0.8,"{""V"": 0.8, ""B"": 0.1, ""E"": 0.05, ""P"": 0.0025, ""R"": 0.001, ""S"": 0.002}","Looting: On 12 July 2021, Boko Haram fighters looted Modoko village, Koza subdivision (Mayo-Tsanaga, Extreme-Nord), taking away foods and clothes. No fatality and/or casualty reported.",0.77,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO5487,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 16 August 2021, the military forces tortured several civilians, and looted properties during a raid in Bamenda - Chomba village, Bamenda 2 subdivision (Mezam, Nord-Ouest).",0.79,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO12429,B,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 28 July 2023, Ambazonian Separatists exchanged fire with other Ambazonian Separatists in Bali (Mezam, Nord-Ouest) in a dispute over money extorted from civilians. Two Ambazonian Separatists were killed and their bodies were abandoned in the forest.",0.86,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO3727,S,V,0.8,"{""V"": 0.8, ""B"": 0.1, ""E"": 0.05, ""P"": 0.02, ""R"": 0.01, ""S"": 0.02}","On 1 October 2020, the military forces destroyed buildings in Akum town (Mezam, Nord-Ouest), in retaliation for writings on a vehicle that supported the separatists. No fatality and/or casualty reported.",0.74,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6300,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 18 July 2022, the Cameroonian military forces shot sporadically and killed 3 civilians in Gunuku (Mbengwi, Momo, Nord-Ouest). They set several houses on fire. The hands of the victims were tied before they were killed. It is unknown why the attack happened. Many civilians fled to the bushes.",0.77,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO9651,B,B,0.9,"{""V"": 0.05, ""B"": 0.85, ""E"": 0.01, ""P"": 0.003, ""R"": 0.002, ""S"": 0.004}","On 12 June 2022, military forces in an operation to dislodge the hideout of Ambazonian Separatists engaged them in an armed clash at Bamali (Ngo-Ketunjia, Nord-Ouest). One Separatists member and two civilians were killed.",0.77,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO3212,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 April 2020, the military forces engaged in a fire fight with Boko Haram members during an attack on Sandawadjiri village, Kolofata subdivision (Mayo-Sava, Extreme-Nord). One assailant was militant.",0.76,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO12755,R,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 4 April 2022, residents killed 1 Ambazonian Separatist fighter in Mbengwi (Mbengwi, Momo, Nord-Ouest) because of the atrocities committed by the separatists in their community.",0.76,Rioters (Cameroon),
llama3.2:3b,CAO12492,B,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.0, ""R"": 0.02, ""S"": 0.92}","On 20 July 2023, Ambazonian Separatists engaged in an armed confrontation with state security forces (coded as military) in Bambalang (Ngo-Ketunjia, Nord-Ouest). Casualties unknown.",0.71,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO5987,E,E,0.9,"{""V"": 0.1, ""B"": 0.05, ""E"": 0.8, ""P"": 0.01, ""R"": 0.005, ""S"": 0.025}","On 12 April 2022, a grenade detonated mistakenly and killed a teenager in Kumbo (Kumbo, Bui, Nord-Ouest) few days after it was presumably thrown by military forces at Ambazonian fighters.",0.8,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO7920,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 2 October 2023, suspected Boko Haram (JAS) (likely) militants attacked civilians working in the onion field in Ganse (Kolofata, Mayo-Sava, Extreme-Nord). 2 were seriously injured. The militants stole 3 motorbikes, 4 telephones and money.",0.8,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO7219,S,V,0.9,"{""V"": 0.9, ""B"": 0.01, ""E"": 0.005, ""P"": 0.002, ""R"": 0.001, ""S"": 0.0002}","On 7 April 2023, soldiers arrested over 60 civilians in Ashong (Batibo, Momo, Nord-Ouest). The military had arrived to the village to search for Ambazonian Separatists fighters. The military also broke into civilians houses and looted their items. Some of those arrested were taken to the Gendarmerie Brigade in Batibo, while others were taken to Bamenda.",0.81,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO13362,S,S,1.0,"{""V"": 0.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","Around 10 May 2024 (as reported), a new military logistics base for the Rapid Battalion Intervention was inaugurated in Kumbo (Kumbo, Bui, Nord-Ouest).",0.83,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
llama3.2:3b,CAO6723,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Around 10 November 2022, a police officer attacked and shot a commercial bike rider in Yaounde (Yaounde 1, Mfoundi, Centre) in the leg after an argument. The officer fled while the victim was taken to the hospital.",0.81,Police Forces of Cameroon (1982-),
llama3.2:3b,CAO5848,S,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","Looting: On 27 January 2022, Boko Haram (JAS) fighters looted OuroDole neighborhood of Amchide town, Kolofata subdivision (Mayo-Sava, Extreme-Nord). They took away two motorbikes and other goods and valuables.",0.78,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,
llama3.2:3b,CAO9797,B,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 16 November 2022, military forces, during an operation, shot and injured a Ambazonian Separatists at a checkpoint in Agyati, Bafut commune, coded to Bafut (Mezam, Nord-Ouest). The man escaped with his colleague who were at the checkpoint together.",0.78,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO15637,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 September 2024, Ambazonian Separatists beat and injured 4 commercial motorbike riders at an illegal checkpoint along the Konda - Njwo road in Konda, Njikwa commune (Mbengwi, Momo, Nord-Ouest). The Separatists looted 2 motorbikes.",0.77,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO4139,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 8 November 2020, the military forces raided Luh village, in Ndu subdivision (Donga-Mantung, Nord-Ouest), killing two civilians including a driver and a bike taxi driver.",0.73,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO15607,B,B,0.9,"{""V"": 0.05, ""B"": 0.95, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 21 September 2024, security forces, coded as the military forces, ambushed and clashed with the Ambazonian Separatists at an illegal checkpoint along the Wum - Bafut in Lower Bafut, near Bafut (Bafut, Mezam, Nord-Ouest). Casualties unknown. The fighting caused the temporary displacement of civilians to nearby bushes. Some civilians returned to their homes after the gunfire ceased.",0.76,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO4930,V,V,0.9,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.01, ""P"": 0.002, ""R"": 0.001, ""S"": 0.001}","On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest).",0.76,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO13819,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 24 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and arrested 2 family members of a suspected Ambazonian Separatist commander known as 'J Boy' in Kurowan, coded to Korube (Batibo, Momo, Nord-Ouest). The soldiers had targeted the commander, who was not home during their military operation.",0.74,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
llama3.2:3b,CAO9958,B,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.0, ""R"": 0.02, ""S"": 0.92}","On 3 May 2021, Ambazonian Separatists clashed with state forces, coded as military, at Kombone Mission (Meme, Sud-Ouest). There were no fatalities.",0.7,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO4946,V,V,1.0,"{""V"": 1.0, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest).",0.75,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO3184,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","On 15 April 2020, Ambazonian separatists engaged in fire fights with military forces in Bafut town, Bamenda subdivision (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0.69,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO11443,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","On 4 July 2023, state security forces, coded as military forces, who were on transit, clashed with Ambazonian Separatists from the Bui Unity Warriors faction at the separatists' checkpoint in Kimah, coded to Jakiri (Bui, Nord-Ouest). Casualties are unknown.",0.65,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO6608,B,B,0.9,"{""V"": 0.01, ""B"": 0.95, ""E"": 0.03, ""P"": 0.0, ""R"": 0.01, ""S"": 0.0}","On 2 September 2022, Cameroonian military forces (BIR) clashed with suspected Boko Haram (JAS) (likely) fighters in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord) leading to 1 wounded soldier. The armed fighters tried to steal livestock when the military forces intervened.",0.8,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
llama3.2:3b,CAO10023,B,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.93}","On 7 February 2023, military forces based on a tip-off attacked and engaged Ambazonian Separatists in an armed clash at an illegal vehicle checkpoint in Achang (Ngie, Momo, Nord-Ouest). The clash lasted for close to 2 hours 30 minutes, two separatists were killed and an unspecified number of soldiers were wounded.",0.78,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO8557,B,B,0.9,"{""V"": 0.05, ""E"": 0.01, ""P"": 0.0, ""R"": 0.0, ""S"": 0.93}","Around 16 February 2024 (as reported), Ambazonian Separatists clashed with the military forces around Mamfe (Mamfe, Manyu, Sud-Ouest). With 4 total fatalities, fatalities split across three events. No information on the injuries.",0.75,Ambazonian Separatists (Cameroon),
llama3.2:3b,CAO5541,B,B,1.0,"{""V"": 0.0, ""B"": 1.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}","On 1 October 2021, the army's rapid intervention force attacked a Boko Haram camp in Kerawa village, Kolofata subdivision (Mayo-Sava, Extreme-Nord), killing several fighters. Unknown fatalities coded as 3.",0.78,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,
llama3.2:3b,CAO15043,S,V,0.9,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.01, ""P"": 0.002, ""R"": 0.001, ""S"": 0.001}","Other: On 31 July 2024, a Gendarmerie patrol team fired sporadic gunshots in Kakar (Ndu, Donga-Mantung, Nord-Ouest) for an unknown reason.",0.78,Military Forces of Cameroon (1982-) Gendarmerie,
llama3.2:3b,CAO2818,B,B,1.0,"{""V"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 1.0}","On 9 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in the village of Awing, in Santa subdivision (Mezam, Nord-Ouest). They reportedly burnt houses and killed one civilian and two separatists. (Total of 3 fatalities).",0.75,Military Forces of Cameroon (1982-),
llama3.2:3b,CAO11112,S,R,0.9,"{""V"": 0.02, ""B"": 0.01, ""E"": 0.0, ""P"": 0.0, ""R"": 0.97, ""S"": 0.0}","Looting: On 2 February 2024, Ambazonian Separatists extorted money and food items from business persons at the market square in Lassin (Noni, Bui, Nord-Ouest).",0.83,Ambazonian Separatists (Cameroon),
