model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2:3b,CAO13677,V,S,0.93,"{""V"": 0.03, ""B"": 0.01, ""E"": 0.02, ""P"": 0.01, ""R"": 0.04, ""S"": 0.93}",,0.74,Ambazonian Separatists (Cameroon),"On 16 April 2024, Ambazonian Separatists from the SOCADEF abducted 3 village elders and a traditional ruler from their private residences in Weme (Konye, Meme, Sud-Ouest). The Separatists accused the elders of installing a new traditional council in the village without notifying the Separatists.",0.5884476534296029,0.93,0.13476906486355492,0.13210045858204855,0.1334280902626934,0.13210045858204855,0.13612351648321072,0.3314784112261124
mistral:7b,CAO11875,V,V,0.92,"[0.15, 0.03, 0.82, 0.01, 0.04, 0.05]",,0.91,Unidentified Armed Group (Cameroon),"On 24 September 2023, an unidentified armed group shot and killed a bike rider beside a rice farm in Bamunka (Ngo-Ketunjia, Nord-Ouest) after having abducted him. They accused him of impersonating the armed group and extorting money from civilians.",0.7752808988764045,0.92,0.15358181482594005,0.13621485027723637,0.30013531430385004,0.13351761552642538,0.13758383228186752,0.13896657278438043
mistral:7b,CAO9055,V,V,0.92,"[0.1, 0.03, 0.01, 0.01, 0.02, 0.92]",,0.89,Military Forces of Cameroon (1982-),"On 4 September 2022, military forces shot and killed a man in Besali (Wabane, Lebialem, Sud-Ouest) after he was mistaken for a separatist fighter following an exchange of fire between soldiers and Ambazonia Liberation Army fighters.",0.7752808988764045,0.92,0.14380476749699303,0.1340826764872081,0.13142766160618025,0.13142766160618025,0.13274853156480385,0.32650870123830805
mistral:7b,CAO3117,B,B,0.92,"[0.15, 0.82, 0.03, 0.01, 0.04, 0.05]",,0.98,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 23 March 2020, Boko Haram were repulsed by the military after staging an attack on the village of Goshikale in Mora subdivision (Mayo-Sava, Extreme-Nord). Militants destroyed the local hospital and looted several houses, taking away 3 motorcycles.",0.7752808988764045,0.92,0.15358181482594005,0.30013531430385004,0.13621485027723637,0.13351761552642538,0.13758383228186752,0.13896657278438043
mistral:7b,CAO13564,B,B,0.85,"[0.12, 0.06, 0.03, 0.01, 0.02, 0.85]",,0.95,Military Forces of Cameroon (1982-) Gendarmerie,"On 21 April 2024, gendarmerie officers clashed with Ambazonian Separatists from the Restoration Forces faction at the Separatist hideout in Kouki (Mbven, Bui, Nord-Ouest). There were no fatalities. No information on the injuries.",0.4663677130044843,0.85,0.14855644994166983,0.1399051957902485,0.13577037237487619,0.13308193887621778,0.1344194345978088,0.3082666084188706
mistral:7b,CAO8281,S,R,0.95,"[0.1, 0.03, 0.02, 0.01, 0.04, 0.95]",,0.81,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 18 December 2023, ISWAP or Boko Haram militants looted 2 houses in Waza (Waza, Logone-et-Chari, Extreme-Nord).",0.8380566801619432,0.9499999999999998,0.14182681688153456,0.13223844755727543,0.1309226530193286,0.12961995085578631,0.13356746605017705,0.3318246656355663
mistral:7b,CAO10079,S,V,0.75,"[0.12, 0.03, 0.04, 0.18, 0.05, 0.75]",,0.96,Civilians (Cameroon),"Displacement: On 2 February 2023, civilians were displaced for fear of retaliation attacks from, the state security forces in Diongo (Dibombari, Moungo, Littoral) after suspected Ambazonian Separatists mounted an illegal checkpoint paralyzing vehicle movement.",0.17241379310344832,0.75,0.14905598794380517,0.1362269157332558,0.13759601899773588,0.15827309548015686,0.13897888197877947,0.279869099865987
mistral:7b,CAO9679,V,V,0.98,"[0.98, 0.02, 0.0, 0.0, 0.0, 0.0]",,0.93,Military Forces of Cameroon (1982-),"On 27 June 2022, military forces shot and killed four civilians in Banten (Bui, Nord-Ouest) who were previously arrested on 25 June during a military operation. The circumstances that led to their execution are unclear.",0.8380566801619432,0.98,0.3467241335755446,0.13275820414196052,0.1301294155705371,0.1301294155705371,0.1301294155705371,0.1301294155705371
mistral:7b,CAO5718,V,V,0.92,"[0.15, 0.03, 0.06, 0.01, 0.02, 0.92]",,0.9,Military Forces of Cameroon (1982-),"On 16 October 2021, the military forces shot and killed a student in Waindo village, Wum subdivision (Menchum, Nord-Ouest). He was accused of being in possession of a military uniform and some ammunition.",0.7752808988764045,0.92,0.14907414056703924,0.13221690185495336,0.13624350598172383,0.12959883178695475,0.13090132170032664,0.32196529810868013
mistral:7b,CAO8534,B,B,0.85,"[0.12, 0.07, 0.36, 0.04, 0.05, 0.36]",,0.92,Unidentified Armed Group (Cameroon),"On 21 February 2024, an unidentified armed group clashed with Boko Haram (JAS) (likely) militants in Kouyape (Kolofata, Mayo-Sava, Extreme-Nord). The bodies of 3 militants were found by civilians. The exact circumstances of their death are unknown.",0.4663677130044843,0.85,0.15749921755941862,0.14981789007835852,0.20022074649869698,0.1453901022722044,0.1468512970924243,0.20022074649869698
mistral:7b,CAO4163,V,V,0.95,[],,0.77,Military Forces of Cameroon (1982-),"On 12 December 2020, the military forces shot and killed two civilians in Mkpot village, Mamfe subdivision (Manyu, Sud-Ouest).",0.8380566801619432,0.9499999999999998,,,,,,
mistral:7b,CAO14080,B,B,0.92,"[0.1, 0.08, 0.03, 0.01, 0.02, 0.92]",,0.95,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 24 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities.",0.7752808988764045,0.92,0.14244730441273282,0.1396266588014842,0.1328169862966934,0.13018703376062035,0.13149543520210683,0.323426581526039
mistral:7b,CAO13672,V,R,0.85,"[0.12, 0.03, 0.01, 0.04, 0.85, 0.05]",,0.93,Ambazonian Separatists (Cameroon),"On 15 April 2024, Ambazonian Separatists from the ADF abducted 4 men and 2 women at a checkpoint in Mambanda (Kumba 2, Meme, Sud-Ouest). The militants also looted 3 motorbikes. The reason for the abduction is not known.",0.4663677130044843,0.85,0.1483601142097759,0.1355909350267153,0.13290605462560878,0.13695364657883236,0.30785919594902406,0.13833005360973571
mistral:7b,CAO3188,V,V,0.95,"[1.0, 0.02, 0.01, 0.03, 0.04, 0.05]",,0.9,Military Forces of Cameroon (1982-),"On 16 April 2020, military forces killed three former Ambazonian separatists in Balikumbat town (Ngo-ketunjia, Nord-Ouest).",0.8380566801619432,0.9499999999999998,0.34535100287732545,0.12961406437932188,0.12832438289030157,0.13091670738279215,0.13223244216609836,0.13356140030381525
mistral:7b,CAO8782,B,B,0.95,"[0.01, 0.02, 0.03, 0.04, 0.05, 0.95]",,1.0,Ambazonian Separatists (Cameroon),"On 1 July 2022, suspected Ambazonian Separatist fighters clashed with the military forces in Bambui (Tubah, Mezam, Nord-Ouest). There were no fatalities.",0.8380566801619432,0.9499999999999998,0.13052277368099033,0.13183454936477335,0.13315950861335532,0.13449778392376527,0.13584950912464944,0.3341358752921321
mistral:7b,CAO7306,B,B,0.95,"[0.1, 0.08, 0.03, 0.01, 0.02, 0.75, 0.04]",,1.02,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 19 May 2023, the military forces of Kerawa (Rapid Intervention) clashed with Boko Haram (JAS) (likely) militants in Balatikse neighborhood in Mayo Moskota (Kolofata, Mayo-Sava, Extreme-Nord). 1 militant was killed while 3 soldiers seriously injured. 2 militants were captured. The military seized some equipment.",0.8380566801619432,0.9499999999999998,,,,,,
mistral:7b,CAO13551,S,S,0.92,"[0.1, 0.05, 0.01, 0.01, 0.02, 0.92]",,0.89,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 June 2024, 11 members of Boko Haram (JAS) (likely) militants surrendered to the military forces in Madakar (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord).",0.7752808988764045,0.92,0.143416302965338,0.13642180733373854,0.13107263175632894,0.13107263175632894,0.13238993360564166,0.32562669258229826
mistral:7b,CAO4946,V,P,0.75,"[0.12, 0.03, 0.01, 0.75, 0.06, 0.03]",,0.94,Ambazonian Separatists (Cameroon),"On 13 January 2021, Ambazonian separatists kidnapped a truck driver and his assistant in Bukow village, Ndop subdivision (Ngo-Ketunjia, Nord-Ouest).",0.17241379310344832,0.75,0.15283341804537595,0.13967922690326356,0.13691339289909218,0.28696164258712786,0.14393309266159,0.13967922690326356
mistral:7b,CAO8143,B,B,0.95,"[0.01, 0.02, 0.03, 0.04, 0.05, 0.95]",,1.03,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 14 November 2023, the military forces (Rapid Intervention) ambushed Boko Haram (JAS) (likely) militants along the Limani - Goumbouldi road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord). 2 militants were killed, the militants had approached an abandoned civilian truck near where the military forces were parked and the military recovered a weapon.",0.8380566801619432,0.9499999999999998,0.13052277368099033,0.13183454936477335,0.13315950861335532,0.13449778392376527,0.13584950912464944,0.3341358752921321
mistral:7b,CAO15055,V,V,0.92,"[0.1, 0.03, 0.01, 0.05, 0.02, 0.92]",,0.89,Unidentified Armed Group (Cameroon),"Around 17 September 2024 (as reported), an unidentified armed group attacked and killed 1 civilian between Mora and Blabline (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason.",0.7752808988764045,0.92,0.14303756198637224,0.13336733881050747,0.13072648856451197,0.13606153777028207,0.13204031161691188,0.3247667612510896
mistral:7b,CAO11956,B,B,0.95,"[0.1, 0.2, 0.05, 0.01, 0.03, 0.6]",,0.87,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 25 October 2023, military forces from the Rapid Intervention Battalion engaged in an armed confrontation with Ambazonian Separatists in Ngarum (Donga-Mantung, Nord-Ouest). There were no casualties.",0.8380566801619432,0.9499999999999998,0.1526380444256413,0.1686911276911575,0.1451937991559172,0.13950066885940876,0.1423187693049975,0.25165759056262593
mistral:7b,CAO12511,V,V,0.92,"[0.92, 0.03, 0.01, 0.01, 0.01, 0.02]",,0.94,Military Forces of Cameroon (1982-),"On 19 July 2023, state security forces (coded as military) physically assualted 10 men, including the traditional chief and traditional council chairman, whom they had arrested in Nongomadiba (Kupe-Manenguba, Sud-Ouest), injuring them. They were targeted for not acting against Ambazonian Separatists who had buried a woman alive early in the morning (coded separately).",0.7752808988764045,0.92,0.33060057961982675,0.13576302988414168,0.13307474177654105,0.13307474177654105,0.13307474177654105,0.13441216516607782
mistral:7b,CAO4776,S,V,0.78,"[0.12, 0.05, 0.06, 0.78, 0.03, 0.06]",,0.93,Military Forces of Cameroon (1982-),"Looting: Around 15 July 2020 (month of), the military forces raided Bengang village, Batibo subdivision (Momo, Nord-Ouest). They shot in the air, and then looted property.",0.2,0.78,0.1500454696272029,0.13990146858528965,0.1413075017198923,0.290306824446465,0.1371312339009676,0.1413075017198923
mistral:7b,CAO12845,V,V,0.92,"[1.02, 0.03, 0.01, 0.04, 0.05, 0.05, 0.92]",,1.04,Ambazonian Separatists (Cameroon),"On 9 December 2021, suspected Ambazonian separatist fighters killed a Fulani pastoralist at 3 Corners near Ntumbaw (Ndu, Donga-Mantung, Nord-Ouest). In retaliation, local Fulanis set ablaze more than 15 houses, and killed a bike who transported a uniformed officer to the scene [Coded as a separate event].",0.7752808988764045,0.92,,,,,,
mistral:7b,CAO11075,B,V,0.92,"[0.1, 0.05, 0.83, 0.01, 0.02, 0.02, 0.07]",,0.96,Military Forces of Cameroon (1982-),"On 23 November 2023, the military forces ambushed Ambazonian Separatists from the Restoration Forces onboard a motorcycle in Konye (Konye, Meme, Sud-Ouest). The military forces members shot and injured one.",0.7752808988764045,0.92,,,,,,
mistral:7b,CAO13652,V,V,0.92,"[0.15, 0.03, 0.01, 0.06, 0.02, 0.92]",,0.89,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 13 April 2024, state security forces, coded as the military forces from the Rapid Intervention, beat and injured a dump truck driver and 2 other civilians on the main road in Mile 15 Buea (Buea, Fako, Sud-Ouest) after the dump truck blocked the road and delayed their convoy traveling to Buea center. There were no fatalities.",0.7752808988764045,0.92,0.14907414056703924,0.13221690185495336,0.12959883178695475,0.13624350598172383,0.13090132170032664,0.32196529810868013
mistral:7b,CAO9051,V,V,0.92,"[0.1, 0.03, 0.01, 0.01, 0.02, 0.92]",,1.0,Military Forces of Cameroon (1982-),"On 23 May 2022, military forces killed a man at the Finance Junction in Bamenda city (Bamenda 1, Mezam, Nord-Ouest). Locals in the early hours of the morning discovered the dead body dumped by the road.",0.7752808988764045,0.92,0.14380476749699303,0.1340826764872081,0.13142766160618025,0.13142766160618025,0.13274853156480385,0.32650870123830805
mistral:7b,CAO10854,B,B,0.92,"[0.15, 0.82, 0.01, 0.03, 0.04, 0.05]",,0.91,Military Forces of Cameroon (1982-),"On 18 December 2023, the military forces attacked Ambazonian Separatists leading to a clash in Bai Panya (Kumba 1, Meme, Sud-Ouest). Two Ambazonian Separatists were killed and four others arrested.",0.7752808988764045,0.92,0.15358181482594005,0.30013531430385004,0.13351761552642538,0.13621485027723637,0.13758383228186752,0.13896657278438043
mistral:7b,CAO8295,S,E,0.95,"[0.1, 0.02, 0.95, 0.01, 0.01, 0.01]",,0.92,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Defusal: Around 27 December 2023 (as reported), the military forces (Rapid Intervention) defused an IED that was planted by an unidentified armed group on the road in Kumba (Ekondo Titi, Ndian, Sud-Ouest).",0.8380566801619432,0.9499999999999998,0.14276420837201104,0.13178797442715118,0.3340178306852818,0.13047666217174064,0.13047666217174064,0.13047666217174064
mistral:7b,CAO10551,B,B,0.92,"[0.03, 0.01, 0.05, 0.06, 0.02, 0.92]",,1.01,Military Forces of Cameroon (1982-),"On 15 September 2022, state security forces, coded as military, clashed with Ambazonian Separatists around Kosala and Fiango, coded to Fiango (Meme, Sud-Ouest). Casualties unknown.",0.7752808988764045,0.92,0.1341195594955864,0.13146381428206022,0.13682895432119546,0.13820410817407544,0.13278504758111698,0.3265985161456389
mistral:7b,CAO12982,E,E,0.98,"[1.0, 0.0, 0.98, 0.0, 0.0, 0.02]",,0.89,Unidentified Armed Group (Cameroon),"On 9 April 2024, an IED planted by an unidentified armed group detonated on members of self-defence militia in Tourou (Mokolo, Mayo-Tsanaga, Extreme-Nord). A self-defence militia member was killed when they stepped on an IED when it detonated.",0.8380566801619432,0.98,0.28908851900580573,0.10634972282093569,0.2833641827977055,0.10634972282093569,0.10634972282093569,0.10849812973339265
mistral:7b,CAO4198,V,R,0.85,"[0.12, 0.03, 0.01, 0.06, 0.85, 0.03]",,0.94,Ambazonian Separatists (Cameroon),"On 7 January 2021, suspected Ambazonian separatists kidnapped between 6 and 7 students in Mulang neighborhood of Bamenda town (Mezam, Nord-Ouest).",0.4663677130044843,0.85,0.14835603017604923,0.1355872025009308,0.13290239600878673,0.13971644756315774,0.30785072124983676,0.1355872025009308
mistral:7b,CAO12441,V,V,0.95,"[0.95, 0.03, 0.01, 0.01, 0.002, 0.002]",,0.93,Military Forces of Cameroon (1982-),"Around 28 July 2023 (as reported), state security forces shot and killed two Ambazonian Separatists in Kumbo commune, coded to Kumbo (Bui, Nord-Ouest) whom they had captured on 28 July (coded separately).",0.8380566801619432,0.9499999999999998,0.33843177751230147,0.13487150744673004,0.13220087266616695,0.13220087266616695,0.131147484854148,0.131147484854148
mistral:7b,CAO14598,B,B,0.92,"[0.15, 0.82, 0.03, 0.01, 0.04, 0.05]",,0.93,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 28 August 2024, the military forces from the Rapid Intervention clashed with the Boko Haram (JAS) (likely) militants around Amchide (Kolofata, Mayo-Sava, Extreme-Nord). Casualties unknown. The militants stole a motorbike from a civilian and the military forces chased them until the militants abandoned the motorbike.",0.7752808988764045,0.92,0.15358181482594005,0.30013531430385004,0.13621485027723637,0.13351761552642538,0.13758383228186752,0.13896657278438043
mistral:7b,CAO8757,S,E,0.85,"[1.0, 0.03, 0.02, 0.01, 0.04, 0.0]",,0.9,Unidentified Armed Group (Cameroon),"Looting: Around 17 March 2024 (as reported), an unidentified armed group suspected of being ISWAP or Boko Haram militants looted food items, clothing and 1 bicycle in Ganse (Kolofata, Mayo-Sava, Extreme-Nord).",0.4663677130044843,0.85,0.3476153226327073,0.13177507259489984,0.13046388871486514,0.1291657513324222,0.13309943409200697,0.12788053063275098
mistral:7b,CAO3886,B,B,0.92,"[0.03, 0.05, 0.1, 0.01, 0.02, 0.92]",,0.89,Military Forces of Cameroon (1982-),"On 17 August 2020, the military forces engaged in a fire fight with Ambazonian separatists in Makanga village, Muyuka subdivision (Fako, Sud-Ouest). 1 person was killed, and another arrested.",0.7752808988764045,0.92,0.13336733881050747,0.13606153777028207,0.14303756198637224,0.13072648856451197,0.13204031161691188,0.3247667612510896
mistral:7b,CAO14603,V,R,0.85,"[0.12, 0.03, 0.01, 0.04, 0.08, 0.85]",,0.92,Ambazonian Separatists (Cameroon),"On 30 June 2024, Ambazonian Separatists beat and injured a commercial motorbike driver and abducted 4 suspected government officials in Bambui (Tubah, Mezam, Nord-Ouest). The Separatists looted the motorbike from the commercial motorbike driver and used it to transport the abducted. The motorbike was later found abandoned and recovered by the military forces.",0.4663677130044843,0.85,0.14773772806051427,0.1350221169156242,0.13234849986776445,0.13637911175068432,0.14194484888489994,0.3065676945202062
mistral:7b,CAO13493,V,V,0.92,"[0.15, 0.03, 0.01, 0.01, 0.02, 0.92]",,0.99,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants slit the throat and killed a civilian between Kordo and Lelede, coded to Kordo (Kolofata, Mayo-Sava, Extreme-Nord). He had been abducted by the militants the previous day (coded as a separate event).",0.7752808988764045,0.92,0.15007131556494868,0.13310131673958267,0.13046573408352113,0.13046573408352113,0.13177693650981917,0.3241189630182831
mistral:7b,CAO6461,B,B,0.92,"[0.15, 0.82, 0.01, 0.03, 0.04, 0.05]",,0.99,Ambazonian Separatists (Cameroon),"On 17 August 2022, Ambazonian separatists clashed with the Cameroonian military forces in Tinta (Akwaya, Manyu, Sud-Ouest) leading to the death of 3. Unclarity if the fatalities are of civilian or separatist fighters. The clashes also resulted in the destruction of several buildings, including a primary school. Civilians fled the fighting into the bushes.",0.7752808988764045,0.92,0.15358181482594005,0.30013531430385004,0.13351761552642538,0.13621485027723637,0.13758383228186752,0.13896657278438043
mistral:7b,CAO13869,R,B,0.75,"[0.12, 0.06, 0.03, 0.18, 0.05, 0.75]",,0.92,Rioters (Cameroon),"Around 29 June 2024 (as reported), youth from Ndoumba Kanda clashed with Belabo youths, coded to Belabo (Belabo, Lom-et-Djerem, Est) during a wake for unknown reasons. Casualties unknown.",0.17241379310344832,0.75,0.14864281680781738,0.13998653304166306,0.1358493057472226,0.15783437526798733,0.13859364376502092,0.27909332537000964
mistral:7b,CAO4334,B,B,0.92,"[0.15, 0.82, 0.01, 0.03, 0.04, 0.05]",,0.84,Ambazonian Separatists (Cameroon),"On 4 February 2021, the military forces engaged in a fire fight with Ambazonian separatists in Mbalangi village (Meme, Sud-Ouest), as they tried to remove a road blockade erected by separatists in order to enforce a lockdown in the area. No fatality and/or casualty reported.",0.7752808988764045,0.92,0.15358181482594005,0.30013531430385004,0.13351761552642538,0.13621485027723637,0.13758383228186752,0.13896657278438043
mistral:7b,CAO6445,B,B,0.95,"[0.01, 0.02, 0.03, 0.04, 0.05, 0.95]",,0.87,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 25 September 2021, ISWAP or Boko Haram fighters ambushed the Cameroonian military camp in Sagme (Makary, Logone-et-Chari, Extreme-Nord) leading to the death of 2. The fighters stole weapons and ammunition and burnt the camp and military vehicles.",0.8380566801619432,0.9499999999999998,0.13052277368099033,0.13183454936477335,0.13315950861335532,0.13449778392376527,0.13584950912464944,0.3341358752921321
mistral:7b,CAO6236,B,B,0.92,"[0.1, 0.82, 0.03, 0.01, 0.04, 0.92]",,0.89,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 June 2022, suspected Boko Haram (JAS) (likely) clashed with Cameroonian military Forces and MNJTF in Limani (Mora, Mayo-Sava, Extreme-Nord), unknown fatalities, coded to 3.",0.7752808988764045,0.92,0.12325862393255985,0.2532266105053165,0.11492557920483022,0.112649900265585,0.11608060047808355,0.27985868561334504
mistral:7b,CAO7298,V,E,0.92,"[-0.01, 0.03, 0.92, 0.01, 0.02, 0.02]",,0.98,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 15 May 2023, ISWAP or Boko Haram militants abducted 2 herders in Zigague (Waza, Logone-et-Chari, Extreme-Nord) and stole a head of oxen. The herders and the oxen were freed when the militants spotted the security forces who had been following them.",0.7752808988764045,0.92,0.13060916811278886,0.13593942938009557,0.33103013526289665,0.13324764832844702,0.1345868094577204,0.1345868094577204
mistral:7b,CAO12794,S,V,0.85,"[0.12, 0.03, 0.04, 0.78, 0.05, 0.02]",,0.92,Military Forces of Cameroon (1982-),"Property destruction: On 18 March 2022, suspected military forces burnt down 2 shops in Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest) for failing to open their stores on Mondays. The Ambazonian Separatist fighters had imposed lockdown Mondays.",0.4663677130044843,0.85,0.151307193441179,0.13828436264175972,0.1396741435914371,0.29274799800987844,0.14107789207186913,0.13690841024358388
mistral:7b,CAO2846,B,V,0.92,"[1.0, 0.05, 0.03, 0.01, 0.02, 0.01]",,0.94,Military Forces of Cameroon (1982-),"On 14 January 2020, the military forces engaged in a fire fight with Ambazonian separatists in Peng village, Tombel subdivision (Kupe-Manenguba, Sud-Ouest) [coded: Tombel]. Two civilians were killed after they were reportedly flagged as Ambazonian fighters.",0.7752808988764045,0.92,0.34670595028230017,0.1340854140499422,0.1314303449615403,0.128827849763551,0.1301225911787688,0.128827849763551
mistral:7b,CAO4930,V,V,0.85,"[0.85, 0.06, 0.02, 0.01, 0.03, 0.03]",,0.95,Ambazonian Separatists (Cameroon),"On 21 November 2020, Ambazonian separatists kidnapped a retired military officer from his home in Mankon town, Bamenda 2 subdivision (Bamenda - Mankon, Mezam, Nord-Ouest).",0.4663677130044843,0.85,0.3122591784960645,0.141717202939583,0.13616039193055793,0.13480557339407043,0.13752882661970584,0.13752882661970584
mistral:7b,CAO3670,S,S,0.85,"[0.1, 0.03, 0.02, 0.04, 0.05, 0.85]",,0.9,Military Forces of Cameroon (1982-) Gendarmerie,"Around 14 September 2020 (as reported), the gendarmerie and police forces arrested 'over a dozen' civilians in Moloundou town (Boumba-Et-Ngoko, Est) for not having national ID cards.",0.4663677130044843,0.85,0.14565572745477365,0.1358085001127361,0.13445718295833825,0.13717339823031935,0.1385520138020372,0.308353177441487
mistral:7b,CAO15919,V,V,0.95,"[1.0, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.98,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 10 October 2024, the military forces from the Rapid Intervention shot and killed 7 civilians at their private residences in Mbomboko in the Buea subdivision (Buea, Fako, Sud-Ouest), mistakenly believing them to be Ambazonian Separatists.",0.8380566801619432,0.9499999999999998,0.3494526690479928,0.13115346521695664,0.12984846643367523,0.12984846643367523,0.12984846643367523,0.12984846643367523
mistral:7b,CAO13492,V,V,0.92,"[0.1, 0.03, 0.05, 0.01, 0.02, 0.92]",,0.98,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 20 May 2024, Boko Haram (JAS) (likely) militants attacked and killed a civilian along the Limani - Mora road, coded to Limani (Mora, Mayo-Sava, Extreme-Nord).",0.7752808988764045,0.92,0.14303756198637224,0.13336733881050747,0.13606153777028207,0.13072648856451197,0.13204031161691188,0.3247667612510896
mistral:7b,CAO9846,S,V,0.85,"[0.12, 0.03, 0.04, 0.78, 0.05, 0.08]",,0.89,Ambazonian Separatists (Cameroon),"Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money.",0.4663677130044843,0.85,0.15003698880369304,0.13712348301188518,0.13850159692731773,0.2902904158141488,0.13989356111786136,0.14415395432480363
mistral:7b,CAO9206,V,V,0.92,"[1.0, 0.05, 0.02, 0.01, 0.02, 0.0]",,0.98,Military Forces of Cameroon (1982-),"On 11 March 2023, state security forces coded as military forces shot and wounded two civilians at Ashing, coded to Oku (Boyo, Nord-Ouest) after they shot into the air as they approached a spot where Ambazonian Separatists launched attacks from. The victims were hit by stray bullets and hospitalized.",0.7752808988764045,0.92,0.34760611535614777,0.13443354481188,0.13046043312178218,0.12916233012306488,0.13046043312178218,0.12787714346499554
mistral:7b,CAO3384,B,B,0.85,"[0.1, 0.2, 0.05, 0.05, 0.03, 0.55]",,0.97,Military Forces of Cameroon (1982-),"On 14 June 2020, the military forces engaged in fire fights with Ambazonian separatists in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0.4663677130044843,0.85,0.1536491101502827,0.1698085281262943,0.14615555462330027,0.14615555462330027,0.14326148073817194,0.2409697717384096
mistral:7b,CAO3727,S,V,0.85,"[0.1, 0.03, 0.02, 0.06, 0.04, 0.85]",,1.01,Military Forces of Cameroon (1982-),"On 1 October 2020, the military forces destroyed buildings in Akum town (Mezam, Nord-Ouest), in retaliation for writings on a vehicle that supported the separatists. No fatality and/or casualty reported.",0.4663677130044843,0.85,0.14545318812466204,0.13561965369305215,0.13427021559192603,0.1397498870412114,0.13698265387256434,0.30792440167627605
mistral:7b,CAO11453,S,V,0.85,"[0.12, 0.03, 0.04, 0.01, 0.02, 0.85]",,0.96,Military Forces of Cameroon (1982-),"Other: On 5 July 2023, state security forces, coded as military forces, fired warning shots into the air at their base in Waindo, coded to Wum (Menchum, Nord-Ouest) after they received news that their colleague was murdered by Ambazonian Separatists at Belo.",0.4663677130044843,0.85,0.14896914041580264,0.13614754306905053,0.13751584862499344,0.13345164109025764,0.13479285238087116,0.30912297441871545
mistral:7b,CAO3758,V,V,0.85,"[0.85, 0.06, 0.02, 0.01, 0.03, 0.03]",,0.98,Ambazonian Separatists (Cameroon),"Around 11 October 2020 (as reported), Ambazonian separatists kidnapped 3 Mbororo ethnic men in Ngarbuh village, near Nkambe (Donga-Mantung, Nord-Ouest). They are suspected to be involved in the killing of a separatist fighter on October 10.",0.4663677130044843,0.85,0.3122591784960645,0.141717202939583,0.13616039193055793,0.13480557339407043,0.13752882661970584,0.13752882661970584
mistral:7b,CAO13380,B,V,0.95,"[0.95, 0.03, 0.01, 0.01, 0.0, 0.0]",,0.93,Military Forces of Cameroon (1982-),"On 4 April 2024, the security forces, coded as the military forces shot and killed an unknown Separatist commander at the market in Agyati (Bafut, Mezam, Nord-Ouest). The Separatist tried to escape leading to the military forces shooting him. He died of his injuries.",0.8380566801619432,0.9499999999999998,0.3386092309956409,0.13494222603874756,0.13227019093624068,0.13227019093624068,0.1309540805463958,0.1309540805463958
